account_exception_id,account_id,employee_id,exception_date,exception_status,exception_type,description
1193,17555,8214,2019-12-19,In progress,Unauthorized transaction,Suspicious transaction detected on the account
1194,24415,15277,2021-02-18,Under investigation,Overdrawn account,Account balance dropped below zero
1195,3371,21495,2023-02-03,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
1196,23211,21279,2020-05-19,Under investigation,Overdrawn account,Account balance dropped below zero
1197,23194,28761,2020-10-30,Under investigation,Overdrawn account,Account balance dropped below zero
1198,10068,12989,2020-12-06,Under investigation,Overdrawn account,Account balance dropped below zero
1199,24223,14405,2021-08-20,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
1200,9615,16468,2023-05-16,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
1201,11421,14861,2023-05-11,Under investigation,Overdrawn account,Account balance dropped below zero
1202,17122,9679,2022-08-06,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
1203,16757,13769,2022-09-19,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
1204,20136,10996,2020-10-12,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
1205,2897,15494,2020-06-09,In progress,Account freeze,Account temporarily frozen due to suspected fraud
1206,12220,9056,2021-06-21,In progress,Account freeze,Account temporarily frozen due to suspected fraud
1207,25778,25219,2022-03-26,In progress,Overdrawn account,Account balance dropped below zero
1208,14699,16583,2020-01-28,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
1209,16612,26985,2022-11-09,Resolved,Overdrawn account,Account balance dropped below zero
1210,10462,5736,2019-09-14,In progress,Overdrawn account,Account balance dropped below zero
1211,25925,3976,2020-12-18,Resolved,Overdrawn account,Account balance dropped below zero
1212,22855,10105,2022-09-12,In progress,Account freeze,Account temporarily frozen due to suspected fraud
1213,5449,14765,2021-12-31,In progress,Overdrawn account,Account balance dropped below zero
1214,23584,8475,2021-03-18,Resolved,Overdrawn account,Account balance dropped below zero
1215,19520,4832,2022-04-06,Resolved,Overdrawn account,Account balance dropped below zero
1216,25073,22800,2020-02-14,Resolved,Overdrawn account,Account balance dropped below zero
1217,3119,23559,2022-05-28,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
1218,22018,9590,2021-05-19,In progress,Unauthorized transaction,Suspicious transaction detected on the account
1219,12947,15594,2021-12-31,In progress,Account freeze,Account temporarily frozen due to suspected fraud
1220,11378,19451,2022-12-27,In progress,Overdrawn account,Account balance dropped below zero
1221,28923,12049,2023-04-10,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
1222,15145,15614,2023-02-17,Resolved,Overdrawn account,Account balance dropped below zero
1223,7491,20599,2021-12-02,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
1224,26771,10243,2020-03-20,In progress,Unauthorized transaction,Suspicious transaction detected on the account
1225,12178,13680,2021-03-18,In progress,Overdrawn account,Account balance dropped below zero
1226,7200,27402,2020-03-18,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
1227,22992,11115,2022-08-31,In progress,Unauthorized transaction,Suspicious transaction detected on the account
1228,2611,19968,2020-07-23,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
1229,5000,21184,2022-08-18,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
1230,9962,9323,2020-03-24,In progress,Unauthorized transaction,Suspicious transaction detected on the account
1231,25547,13257,2021-04-03,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
1232,12992,24683,2022-04-06,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
1233,24,28171,2022-09-11,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
1234,17886,13771,2023-04-09,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
1235,22639,26185,2021-07-01,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
1236,17054,14005,2023-03-08,In progress,Account freeze,Account temporarily frozen due to suspected fraud
1237,23429,26054,2020-02-20,In progress,Overdrawn account,Account balance dropped below zero
1238,16842,2543,2021-03-28,In progress,Account freeze,Account temporarily frozen due to suspected fraud
1239,18925,2521,2020-12-08,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
1240,22238,17652,2021-11-09,Resolved,Overdrawn account,Account balance dropped below zero
1241,13370,17176,2020-10-04,In progress,Unauthorized transaction,Suspicious transaction detected on the account
1242,10192,17655,2020-03-12,In progress,Overdrawn account,Account balance dropped below zero
1243,5013,28842,2021-05-13,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
1244,23478,28855,2020-03-20,In progress,Unauthorized transaction,Suspicious transaction detected on the account
1245,3536,25847,2022-11-29,In progress,Overdrawn account,Account balance dropped below zero
1246,18376,1402,2022-04-04,In progress,Account freeze,Account temporarily frozen due to suspected fraud
1247,1302,20057,2023-06-21,Under investigation,Overdrawn account,Account balance dropped below zero
1248,4591,1656,2023-01-12,In progress,Account freeze,Account temporarily frozen due to suspected fraud
1249,16808,17008,2023-04-30,In progress,Unauthorized transaction,Suspicious transaction detected on the account
1250,18726,14446,2022-12-06,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
1251,2986,26889,2021-02-17,Resolved,Overdrawn account,Account balance dropped below zero
1252,15821,26392,2019-08-04,Under investigation,Overdrawn account,Account balance dropped below zero
1253,28946,1263,2019-10-22,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
1254,26141,26437,2020-07-15,In progress,Overdrawn account,Account balance dropped below zero
1255,6507,20498,2020-11-21,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
1256,1798,16699,2022-09-18,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
1257,25200,15188,2020-11-08,In progress,Unauthorized transaction,Suspicious transaction detected on the account
1258,12544,5580,2021-09-08,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
1259,26095,11463,2021-08-19,Under investigation,Overdrawn account,Account balance dropped below zero
1260,1536,12349,2022-09-19,In progress,Unauthorized transaction,Suspicious transaction detected on the account
1261,19453,14620,2021-06-03,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
1262,9294,16755,2021-10-27,In progress,Unauthorized transaction,Suspicious transaction detected on the account
1263,6249,13575,2023-05-13,In progress,Account freeze,Account temporarily frozen due to suspected fraud
1264,19792,20318,2020-06-22,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
1265,13898,12782,2021-06-18,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
1266,3375,15916,2021-04-15,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
1267,2636,6744,2020-10-07,In progress,Account freeze,Account temporarily frozen due to suspected fraud
1268,25210,9657,2020-09-04,Under investigation,Overdrawn account,Account balance dropped below zero
1269,27976,20990,2022-06-30,Under investigation,Overdrawn account,Account balance dropped below zero
1270,17527,116,2021-07-09,Under investigation,Overdrawn account,Account balance dropped below zero
1271,15871,14538,2019-10-30,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
1272,27882,14861,2019-10-13,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
1273,21100,5197,2023-04-29,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
1274,22261,7560,2020-07-24,Resolved,Overdrawn account,Account balance dropped below zero
1275,19292,28193,2019-07-08,Under investigation,Overdrawn account,Account balance dropped below zero
1276,8284,371,2022-09-04,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
1277,3879,5014,2021-05-21,Under investigation,Overdrawn account,Account balance dropped below zero
1278,21230,26370,2020-09-24,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
1279,19322,1889,2021-05-03,In progress,Unauthorized transaction,Suspicious transaction detected on the account
1280,7792,12847,2019-10-13,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
1281,1445,16476,2022-06-01,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
1282,25323,8022,2022-12-06,Under investigation,Overdrawn account,Account balance dropped below zero
1283,20263,26682,2019-09-23,Resolved,Overdrawn account,Account balance dropped below zero
1284,8448,22172,2019-09-21,Under investigation,Overdrawn account,Account balance dropped below zero
1285,18050,3762,2023-04-01,In progress,Account freeze,Account temporarily frozen due to suspected fraud
1286,14414,13069,2022-01-24,In progress,Unauthorized transaction,Suspicious transaction detected on the account
1287,3931,25527,2023-03-19,In progress,Account freeze,Account temporarily frozen due to suspected fraud
1288,12174,16381,2020-04-12,In progress,Overdrawn account,Account balance dropped below zero
1289,12669,13187,2022-02-11,Under investigation,Overdrawn account,Account balance dropped below zero
1290,21727,3376,2019-09-24,Resolved,Overdrawn account,Account balance dropped below zero
1291,3103,2002,2020-04-07,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
1292,6011,26677,2021-09-07,Under investigation,Overdrawn account,Account balance dropped below zero
1293,14598,26696,2020-07-07,In progress,Overdrawn account,Account balance dropped below zero
1294,22224,8398,2023-02-27,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
1295,27346,13684,2020-08-10,Under investigation,Overdrawn account,Account balance dropped below zero
1296,28728,15160,2022-03-22,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
1297,5461,26152,2021-03-03,Resolved,Overdrawn account,Account balance dropped below zero
1298,4677,27028,2020-05-03,In progress,Overdrawn account,Account balance dropped below zero
1299,12530,4198,2022-11-15,In progress,Overdrawn account,Account balance dropped below zero
1300,11144,21692,2021-07-12,In progress,Unauthorized transaction,Suspicious transaction detected on the account
