account_application_id,application_status,applied_date,application_type_id,account_application_state
17664,Completed,2023-03-24,3,Nevada
17665,Completed,2021-10-20,2,Utah
17666,Completed,2023-03-30,1,Wyoming
17667,Denied,2022-05-02,3,Nevada
17668,Incomplete,2021-11-17,3,South Dakota
17669,Completed,2022-09-22,2,South Carolina
17670,Denied,2021-12-10,3,Montana
17671,Completed,2020-10-29,2,Iowa
17672,Denied,2021-04-10,1,Texas
17673,Denied,2020-11-29,1,New Hampshire
17674,Completed,2023-01-23,1,Rhode Island
17675,Incomplete,2021-06-24,1,California
17676,Denied,2023-02-04,1,Maryland
17677,Denied,2023-05-01,1,Connecticut
17678,Completed,2022-01-11,3,Wyoming
17679,Denied,2023-05-25,2,Wyoming
17680,Denied,2021-11-23,1,Kansas
17681,Incomplete,2021-12-04,1,Vermont
17682,Completed,2020-11-14,1,Maryland
17683,Incomplete,2022-03-01,2,Nevada
17684,Denied,2021-10-09,2,Connecticut
17685,Incomplete,2023-05-22,1,Hawaii
17686,Incomplete,2023-03-04,1,Montana
17687,Denied,2022-02-15,2,Maryland
17688,Completed,2022-07-15,1,West Virginia
17689,Denied,2023-02-06,3,Texas
17690,Denied,2020-06-22,3,South Carolina
17691,Denied,2022-06-25,3,Alabama
17692,Completed,2020-07-17,1,Missouri
17693,Denied,2023-03-31,2,Pennsylvania
17694,Completed,2023-04-08,2,New Jersey
17695,Incomplete,2021-10-06,1,New York
17696,Incomplete,2022-12-13,2,Iowa
17697,Denied,2023-01-13,2,Hawaii
17698,Denied,2022-08-01,1,Georgia
17699,Completed,2021-06-20,3,Illinois
17700,Completed,2022-11-24,3,Tennessee
17701,Incomplete,2022-06-24,1,Arizona
17702,Incomplete,2022-07-22,2,Arizona
17703,Completed,2023-01-02,3,Georgia
17704,Completed,2022-08-12,3,Alabama
17705,Denied,2021-05-14,3,Delaware
17706,Incomplete,2021-06-14,3,Wisconsin
17707,Incomplete,2020-12-20,2,Idaho
17708,Completed,2020-07-24,3,Washington
17709,Incomplete,2021-08-28,3,Illinois
17710,Completed,2022-08-30,2,Indiana
17711,Completed,2023-03-01,1,Rhode Island
17712,Denied,2023-04-03,2,North Dakota
17713,Denied,2022-11-15,3,California
17714,Denied,2023-02-16,3,Delaware
17715,Completed,2021-11-23,2,Virginia
17716,Incomplete,2021-06-12,1,Idaho
17717,Denied,2023-01-29,3,Kentucky
17718,Denied,2022-02-22,2,Montana
17719,Denied,2022-09-08,2,Washington
17720,Denied,2022-11-11,2,Tennessee
17721,Completed,2020-08-06,3,West Virginia
17722,Incomplete,2021-09-05,3,Minnesota
17723,Incomplete,2020-12-28,2,Oregon
17724,Incomplete,2020-10-06,2,South Carolina
17725,Denied,2023-04-30,2,Vermont
17726,Denied,2023-04-09,3,Michigan
17727,Completed,2020-08-25,2,Maine
17728,Denied,2020-08-05,2,Colorado
17729,Denied,2021-10-17,3,Rhode Island
17730,Denied,2021-03-21,1,Illinois
17731,Incomplete,2022-06-04,2,Alaska
17732,Incomplete,2021-03-13,3,Arizona
17733,Denied,2020-09-19,2,North Carolina
17734,Denied,2020-10-08,3,California
17735,Incomplete,2021-10-16,2,Maine
17736,Incomplete,2022-02-03,2,Ohio
17737,Completed,2022-10-07,3,Colorado
17738,Incomplete,2021-11-25,2,Iowa
17739,Completed,2021-05-25,3,Virginia
17740,Denied,2020-12-05,1,South Dakota
17741,Denied,2020-11-29,2,New Hampshire
17742,Denied,2021-11-20,2,Nevada
17743,Incomplete,2022-04-19,3,Indiana
17744,Incomplete,2020-08-16,3,Delaware
17745,Incomplete,2022-09-05,2,New Mexico
17746,Denied,2022-05-04,3,North Dakota
17747,Denied,2020-07-12,2,Arizona
17748,Incomplete,2023-03-08,2,Arizona
17749,Completed,2021-11-07,3,Virginia
17750,Incomplete,2023-01-25,3,Alaska
17751,Completed,2021-04-23,2,Minnesota
17752,Denied,2023-05-15,3,Arizona
17753,Incomplete,2021-01-08,2,Wisconsin
17754,Incomplete,2021-03-20,2,Missouri
17755,Denied,2022-09-02,2,Nebraska
17756,Completed,2021-09-23,3,Maryland
17757,Incomplete,2022-12-15,1,Connecticut
17758,Denied,2021-05-25,1,Arkansas
17759,Completed,2021-01-12,3,Michigan
17760,Incomplete,2021-06-18,1,Louisiana
17761,Completed,2021-04-11,2,Minnesota
17762,Completed,2020-10-30,1,Hawaii
17763,Completed,2023-04-05,3,Idaho
17764,Completed,2022-10-22,1,Rhode Island
17765,Completed,2020-09-22,2,Iowa
17766,Denied,2022-01-16,2,South Dakota
17767,Incomplete,2021-07-25,2,Arizona
17768,Incomplete,2021-01-02,2,New Mexico
17769,Denied,2020-07-03,1,Maine
17770,Incomplete,2022-06-07,3,Mississippi
17771,Completed,2022-12-14,2,South Dakota
17772,Incomplete,2022-02-24,1,New Jersey
17773,Incomplete,2021-01-11,1,North Dakota
17774,Denied,2022-02-02,1,Georgia
17775,Completed,2022-06-30,3,California
17776,Incomplete,2020-11-17,3,New York
17777,Completed,2022-01-09,1,New Jersey
17778,Completed,2021-03-15,1,New Mexico
17779,Incomplete,2020-09-30,1,Louisiana
17780,Completed,2022-09-06,3,Arizona
17781,Incomplete,2021-12-01,2,Maine
17782,Incomplete,2022-05-30,3,New Mexico
17783,Completed,2021-05-10,2,Nebraska
17784,Completed,2022-07-21,3,Illinois
17785,Completed,2020-10-07,3,Maine
17786,Incomplete,2020-12-21,1,Hawaii
17787,Incomplete,2020-09-16,1,Nebraska
17788,Incomplete,2022-03-26,1,Indiana
17789,Denied,2020-06-26,3,Washington
17790,Completed,2020-09-05,3,Wisconsin
17791,Completed,2021-12-10,1,Louisiana
17792,Completed,2021-12-05,3,Vermont
17793,Completed,2023-01-02,1,Illinois
17794,Completed,2022-01-01,2,South Carolina
17795,Denied,2023-04-20,3,Idaho
17796,Denied,2023-04-21,1,Wyoming
17797,Incomplete,2021-01-15,1,Georgia
17798,Completed,2021-10-19,3,Arkansas
17799,Denied,2023-06-04,1,North Carolina
17800,Denied,2020-09-28,2,Washington
17801,Denied,2023-01-22,1,Texas
17802,Incomplete,2021-01-05,1,South Dakota
17803,Denied,2023-02-06,1,Arizona
17804,Incomplete,2022-04-20,3,Kansas
17805,Denied,2020-09-02,1,Indiana
17806,Denied,2021-11-26,3,Iowa
17807,Incomplete,2021-01-03,1,Louisiana
17808,Denied,2020-12-23,1,Mississippi
17809,Incomplete,2022-03-25,3,California
17810,Incomplete,2020-07-13,2,Iowa
17811,Completed,2020-08-23,1,Texas
17812,Completed,2020-11-20,2,Louisiana
17813,Denied,2021-03-31,1,Iowa
17814,Completed,2022-01-13,1,Iowa
17815,Incomplete,2023-02-24,2,Ohio
17816,Denied,2021-03-15,2,Nevada
17817,Completed,2023-01-22,2,California
17818,Incomplete,2022-01-04,3,Alabama
17819,Incomplete,2021-11-26,2,Minnesota
17820,Denied,2021-09-29,1,Massachusetts
17821,Denied,2023-03-10,3,Kentucky
17822,Completed,2021-01-23,3,Nevada
17823,Incomplete,2023-05-31,3,Missouri
17824,Incomplete,2021-09-17,2,South Carolina
17825,Incomplete,2021-02-27,3,Mississippi
17826,Completed,2021-07-23,2,West Virginia
17827,Incomplete,2023-01-10,1,North Carolina
17828,Denied,2022-10-10,2,Oklahoma
17829,Completed,2020-11-26,1,Delaware
17830,Completed,2023-01-12,2,Vermont
17831,Completed,2023-05-21,3,Washington
17832,Completed,2023-02-21,1,North Dakota
17833,Completed,2021-02-18,2,Massachusetts
17834,Incomplete,2023-05-30,3,Oregon
17835,Denied,2022-08-19,1,South Dakota
17836,Denied,2022-04-14,3,Hawaii
17837,Incomplete,2021-09-23,1,New Jersey
17838,Denied,2020-09-17,1,South Carolina
17839,Incomplete,2022-11-01,3,Florida
17840,Completed,2023-05-23,3,Colorado
17841,Completed,2022-02-19,1,Arkansas
17842,Completed,2022-05-03,3,New Hampshire
17843,Denied,2023-06-14,2,Arkansas
17844,Completed,2023-02-23,1,Kentucky
17845,Completed,2021-11-20,3,Minnesota
17846,Completed,2021-09-04,2,Mississippi
17847,Completed,2021-02-11,2,Maine
17848,Denied,2023-05-28,2,Texas
17849,Completed,2020-08-29,2,Hawaii
17850,Completed,2021-03-10,2,Nebraska
17851,Denied,2022-02-28,3,Mississippi
17852,Incomplete,2022-07-23,3,Illinois
17853,Incomplete,2021-03-03,1,California
17854,Incomplete,2021-09-22,1,Nebraska
17855,Denied,2021-10-17,2,Texas
17856,Completed,2020-08-31,1,New Jersey
17857,Incomplete,2020-08-03,2,South Carolina
17858,Incomplete,2021-06-04,3,Mississippi
17859,Denied,2021-06-23,3,Louisiana
17860,Incomplete,2023-06-06,1,Louisiana
17861,Incomplete,2023-04-30,2,Tennessee
17862,Incomplete,2021-10-07,3,Alabama
17863,Completed,2022-05-08,1,Oklahoma
17864,Incomplete,2020-12-24,2,Florida
17865,Incomplete,2021-06-24,1,Washington
17866,Completed,2021-01-20,2,Tennessee
17867,Incomplete,2023-04-26,2,Colorado
17868,Completed,2021-10-19,2,North Dakota
17869,Incomplete,2022-04-19,2,Texas
17870,Completed,2021-10-19,3,Louisiana
17871,Denied,2022-12-03,1,Indiana
17872,Denied,2020-11-03,3,Connecticut
17873,Completed,2022-07-02,1,Illinois
17874,Incomplete,2023-05-31,2,Louisiana
17875,Denied,2021-03-01,2,Washington
17876,Incomplete,2022-02-19,3,New York
17877,Completed,2021-02-24,2,Oklahoma
17878,Denied,2022-11-30,3,Arkansas
17879,Completed,2022-11-23,3,South Dakota
17880,Completed,2023-01-08,1,Kentucky
17881,Completed,2020-08-18,2,Alabama
17882,Denied,2021-02-04,1,Massachusetts
17883,Incomplete,2020-07-12,1,Oregon
17884,Incomplete,2022-03-18,1,Virginia
17885,Denied,2021-06-29,2,Missouri
17886,Completed,2023-06-02,2,Texas
17887,Incomplete,2021-06-22,2,Kansas
17888,Incomplete,2023-05-24,2,California
17889,Completed,2020-09-03,2,California
17890,Incomplete,2023-01-02,3,Nevada
17891,Incomplete,2021-10-19,3,New Hampshire
17892,Incomplete,2022-12-13,3,Alaska
17893,Incomplete,2020-11-20,1,Massachusetts
17894,Denied,2021-12-17,2,Vermont
17895,Incomplete,2020-10-29,2,California
17896,Incomplete,2021-07-28,3,Washington
17897,Denied,2022-12-02,2,Montana
17898,Denied,2022-12-07,3,New Hampshire
17899,Completed,2021-06-06,1,Kentucky
17900,Incomplete,2021-06-03,2,Kansas
17901,Incomplete,2023-03-21,2,Hawaii
17902,Completed,2022-09-16,1,Minnesota
17903,Completed,2021-01-25,1,Pennsylvania
17904,Incomplete,2023-01-12,3,Oklahoma
17905,Incomplete,2020-11-30,2,Wisconsin
17906,Denied,2023-02-06,3,Illinois
17907,Incomplete,2021-12-15,3,Arizona
17908,Incomplete,2021-01-03,3,Connecticut
17909,Completed,2022-02-12,1,Pennsylvania
17910,Denied,2022-07-04,3,Massachusetts
17911,Completed,2022-07-22,2,Rhode Island
17912,Denied,2022-04-24,1,Alaska
17913,Completed,2022-10-09,2,North Dakota
17914,Completed,2022-11-20,1,Minnesota
17915,Denied,2020-07-27,2,South Carolina
17916,Completed,2022-01-06,2,New Mexico
17917,Incomplete,2020-09-01,2,West Virginia
17918,Completed,2022-08-09,3,Utah
17919,Completed,2020-11-09,1,Kentucky
17920,Incomplete,2022-08-30,3,Washington
17921,Completed,2021-01-31,2,Louisiana
17922,Completed,2021-10-03,1,Georgia
17923,Incomplete,2022-02-09,1,Iowa
17924,Completed,2020-09-22,1,Florida
17925,Incomplete,2021-06-26,2,Delaware
17926,Completed,2022-09-15,2,Pennsylvania
17927,Denied,2021-10-23,1,Michigan
17928,Completed,2021-05-16,1,New York
17929,Denied,2023-04-06,2,Pennsylvania
17930,Incomplete,2022-05-09,1,Ohio
17931,Incomplete,2022-10-13,1,New York
17932,Denied,2021-02-13,3,Delaware
17933,Denied,2022-07-11,3,Hawaii
17934,Incomplete,2020-07-29,1,Wisconsin
17935,Denied,2021-05-09,1,Maine
17936,Completed,2023-03-04,1,Arizona
17937,Incomplete,2022-10-17,1,Ohio
17938,Incomplete,2020-06-22,3,Colorado
17939,Denied,2020-09-10,1,Arkansas
17940,Completed,2021-06-21,1,Arkansas
17941,Incomplete,2022-02-21,2,Indiana
17942,Denied,2022-05-12,3,Massachusetts
17943,Completed,2021-04-21,1,Nevada
17944,Denied,2021-04-26,3,Pennsylvania
17945,Denied,2021-09-09,3,Florida
17946,Denied,2021-10-16,2,Oklahoma
17947,Denied,2020-09-25,2,South Dakota
17948,Completed,2021-05-13,1,Pennsylvania
17949,Incomplete,2020-12-02,2,Idaho
17950,Incomplete,2022-12-28,3,North Dakota
17951,Denied,2022-07-21,1,Delaware
17952,Denied,2021-06-11,2,South Carolina
17953,Denied,2020-07-15,1,Nevada
17954,Completed,2020-09-23,1,New York
17955,Completed,2022-12-01,3,Colorado
17956,Denied,2021-09-08,2,Oklahoma
17957,Denied,2020-12-26,2,Iowa
17958,Completed,2021-08-19,2,Wisconsin
17959,Denied,2022-04-16,2,Virginia
17960,Completed,2021-07-18,2,Minnesota
17961,Completed,2022-10-12,1,Utah
17962,Incomplete,2020-10-17,3,Louisiana
17963,Incomplete,2022-12-08,3,Washington
17964,Incomplete,2021-12-09,3,Texas
17965,Completed,2021-01-06,1,California
17966,Incomplete,2021-03-09,3,Georgia
17967,Denied,2022-11-21,2,Wisconsin
17968,Denied,2021-11-15,3,Nebraska
17969,Denied,2023-02-16,2,Massachusetts
17970,Completed,2023-01-07,2,California
17971,Incomplete,2022-10-29,2,Rhode Island
17972,Denied,2021-11-28,1,Texas
17973,Completed,2022-07-16,1,Texas
17974,Incomplete,2020-10-04,3,Delaware
17975,Completed,2021-11-04,3,Hawaii
17976,Completed,2021-11-26,2,Missouri
17977,Completed,2022-06-06,3,Nevada
17978,Completed,2022-03-03,3,Connecticut
17979,Incomplete,2022-08-30,2,California
17980,Incomplete,2020-10-14,3,Delaware
17981,Denied,2022-02-19,1,Wisconsin
17982,Denied,2022-11-01,2,South Carolina
17983,Incomplete,2022-12-02,1,New York
17984,Denied,2023-03-31,2,New Jersey
17985,Completed,2022-09-12,3,Washington
17986,Incomplete,2021-08-01,2,Colorado
17987,Denied,2021-04-17,3,Texas
17988,Incomplete,2023-03-30,2,Louisiana
17989,Incomplete,2023-05-25,3,New Mexico
17990,Denied,2023-03-20,1,Ohio
17991,Incomplete,2021-11-24,2,Missouri
17992,Incomplete,2020-10-30,2,Indiana
17993,Denied,2022-09-05,2,Maine
17994,Denied,2020-12-03,3,Connecticut
17995,Completed,2022-04-12,3,West Virginia
17996,Completed,2023-04-29,1,Rhode Island
17997,Completed,2020-08-25,1,New Mexico
17998,Incomplete,2020-07-12,1,Pennsylvania
17999,Denied,2022-11-16,3,Wyoming
18000,Completed,2021-02-11,2,Wyoming
18001,Denied,2020-07-23,3,Kansas
18002,Completed,2020-07-19,1,Maine
18003,Denied,2023-05-04,1,Tennessee
18004,Incomplete,2022-04-02,1,Oregon
18005,Incomplete,2021-06-14,2,California
18006,Incomplete,2020-10-21,1,Virginia
18007,Denied,2023-05-31,2,Hawaii
18008,Completed,2023-05-08,2,Indiana
18009,Completed,2020-11-12,3,Ohio
18010,Denied,2021-04-07,3,Maine
18011,Completed,2021-05-31,1,Illinois
18012,Incomplete,2020-10-18,1,South Carolina
18013,Completed,2022-07-27,3,Kansas
18014,Denied,2022-10-30,1,Utah
18015,Incomplete,2020-12-12,2,South Carolina
18016,Completed,2023-06-14,2,Oklahoma
18017,Incomplete,2022-05-05,2,Minnesota
18018,Completed,2021-03-09,3,Illinois
18019,Denied,2022-06-25,2,Utah
18020,Completed,2022-09-15,1,Indiana
18021,Denied,2022-01-16,1,Iowa
18022,Completed,2022-08-28,1,North Carolina
18023,Denied,2022-05-03,1,Hawaii
18024,Denied,2021-05-21,3,Maine
18025,Incomplete,2021-05-14,1,California
18026,Incomplete,2022-12-17,2,Indiana
18027,Denied,2023-03-24,1,Missouri
18028,Completed,2020-11-28,2,California
18029,Denied,2023-03-19,2,Georgia
18030,Denied,2021-10-10,1,Wisconsin
18031,Denied,2021-03-17,3,Idaho
18032,Denied,2022-02-23,1,Arkansas
18033,Incomplete,2022-02-05,3,Michigan
18034,Incomplete,2022-09-08,3,Iowa
18035,Completed,2023-04-09,3,Maine
18036,Incomplete,2021-02-18,2,Kansas
18037,Denied,2022-08-27,3,Georgia
18038,Completed,2020-08-24,3,Missouri
18039,Completed,2022-01-31,1,Alabama
18040,Denied,2020-12-13,3,California
18041,Completed,2020-12-10,2,Arkansas
18042,Incomplete,2021-12-27,1,New Hampshire
18043,Completed,2021-10-29,2,Louisiana
18044,Denied,2021-10-26,2,New Hampshire
18045,Incomplete,2021-12-13,3,Virginia
18046,Denied,2022-09-02,2,South Dakota
18047,Denied,2021-12-19,2,Mississippi
18048,Incomplete,2020-10-11,3,Ohio
18049,Denied,2021-01-15,3,Hawaii
18050,Completed,2022-12-04,2,New York
18051,Completed,2023-04-02,1,Rhode Island
18052,Completed,2020-08-22,1,Illinois
18053,Completed,2021-01-27,1,New York
18054,Incomplete,2022-01-10,1,West Virginia
18055,Completed,2021-04-23,2,California
18056,Completed,2023-01-26,2,Texas
18057,Completed,2021-02-05,1,Ohio
18058,Incomplete,2020-09-24,3,California
18059,Incomplete,2023-04-07,3,Iowa
18060,Denied,2022-02-09,1,Delaware
18061,Incomplete,2022-12-13,2,Georgia
18062,Completed,2021-11-10,2,Virginia
18063,Denied,2021-10-31,2,Missouri
18064,Incomplete,2023-05-11,3,Kansas
18065,Completed,2022-07-12,3,New Jersey
18066,Denied,2022-06-23,2,Virginia
18067,Incomplete,2023-02-06,1,Arkansas
18068,Denied,2022-02-01,3,Iowa
18069,Denied,2022-10-11,3,Utah
18070,Incomplete,2020-09-27,3,Pennsylvania
18071,Completed,2021-05-12,2,New Mexico
18072,Completed,2020-10-17,3,Virginia
18073,Denied,2020-08-12,1,North Dakota
18074,Denied,2022-07-24,2,North Carolina
18075,Completed,2020-10-05,2,Iowa
18076,Denied,2023-02-10,3,New Mexico
18077,Incomplete,2022-06-28,2,Mississippi
18078,Denied,2021-08-17,2,Michigan
18079,Completed,2023-01-17,2,Arkansas
18080,Denied,2020-07-14,2,Iowa
18081,Completed,2022-11-05,2,South Dakota
18082,Completed,2021-07-01,3,Louisiana
18083,Incomplete,2022-01-06,3,Nevada
18084,Denied,2022-07-20,3,Iowa
18085,Denied,2021-05-15,1,Missouri
18086,Incomplete,2022-07-31,2,Oklahoma
18087,Denied,2023-04-07,2,Mississippi
18088,Denied,2023-05-06,2,North Carolina
18089,Incomplete,2023-05-07,2,Connecticut
18090,Completed,2022-11-18,1,Washington
18091,Denied,2021-05-05,2,Wyoming
18092,Completed,2021-02-23,3,Utah
18093,Completed,2023-02-02,1,Arkansas
18094,Completed,2021-11-01,3,Wyoming
18095,Completed,2022-02-22,1,Arkansas
18096,Denied,2022-12-23,2,Alaska
18097,Incomplete,2022-07-19,2,Missouri
18098,Completed,2023-01-02,3,Ohio
18099,Incomplete,2022-08-13,2,South Carolina
18100,Incomplete,2023-05-09,3,Missouri
18101,Completed,2022-02-07,1,Iowa
18102,Incomplete,2023-05-14,1,Pennsylvania
18103,Denied,2021-06-27,1,Georgia
18104,Incomplete,2022-10-08,1,Oregon
18105,Completed,2022-11-15,1,Oklahoma
18106,Completed,2023-02-10,1,Illinois
18107,Completed,2022-07-31,2,Minnesota
18108,Incomplete,2020-08-17,2,Wyoming
18109,Completed,2022-09-19,3,Louisiana
18110,Denied,2022-02-12,3,South Dakota
18111,Completed,2022-11-05,3,New York
18112,Incomplete,2022-02-17,3,Pennsylvania
18113,Incomplete,2020-10-25,2,Mississippi
18114,Incomplete,2022-07-28,3,Minnesota
18115,Completed,2021-07-21,3,Missouri
18116,Incomplete,2020-07-27,1,Missouri
18117,Denied,2021-08-21,1,Oregon
18118,Incomplete,2020-07-03,1,Iowa
18119,Incomplete,2021-04-25,2,New Jersey
18120,Denied,2022-03-12,1,Pennsylvania
18121,Incomplete,2020-09-04,2,Maine
18122,Denied,2023-04-15,1,Georgia
18123,Denied,2020-10-01,2,New Hampshire
18124,Completed,2022-09-11,2,South Dakota
18125,Denied,2021-07-24,3,South Dakota
18126,Completed,2020-11-02,1,Georgia
18127,Completed,2021-02-10,1,New York
18128,Denied,2023-05-09,2,Idaho
18129,Incomplete,2021-03-29,2,Oklahoma
18130,Denied,2021-01-18,3,Georgia
18131,Denied,2020-12-19,1,Delaware
18132,Incomplete,2022-07-19,3,Kansas
18133,Completed,2022-01-24,2,Mississippi
18134,Incomplete,2020-08-08,2,Alabama
18135,Incomplete,2022-10-09,1,Delaware
18136,Incomplete,2022-11-10,3,Ohio
18137,Completed,2022-03-14,1,Florida
18138,Denied,2022-06-01,3,New York
18139,Completed,2021-12-11,2,Kansas
18140,Denied,2023-04-04,1,California
18141,Denied,2022-01-04,2,North Dakota
18142,Completed,2022-01-16,3,Hawaii
18143,Completed,2023-06-19,3,New Hampshire
18144,Completed,2021-03-25,1,Rhode Island
18145,Denied,2021-10-04,1,Wyoming
18146,Completed,2021-01-25,1,Missouri
18147,Completed,2023-02-01,1,Hawaii
18148,Completed,2023-01-24,2,Kansas
18149,Denied,2020-12-02,2,Illinois
18150,Completed,2021-12-28,2,Missouri
18151,Incomplete,2021-10-18,2,North Carolina
18152,Denied,2021-11-18,1,New Jersey
18153,Incomplete,2021-12-27,3,New Jersey
18154,Incomplete,2022-09-19,3,Louisiana
18155,Completed,2021-10-27,1,Minnesota
18156,Denied,2020-08-12,1,Alabama
18157,Denied,2021-12-13,3,Kentucky
18158,Denied,2021-03-27,1,Colorado
18159,Denied,2022-03-25,3,Oregon
18160,Incomplete,2021-12-30,1,Hawaii
18161,Denied,2021-10-24,2,North Carolina
18162,Completed,2021-07-20,1,Florida
18163,Denied,2021-02-26,1,Illinois
18164,Completed,2020-12-11,2,Tennessee
18165,Incomplete,2021-07-12,1,Michigan
18166,Incomplete,2023-01-23,2,South Dakota
18167,Denied,2021-05-18,3,Alaska
18168,Completed,2022-11-16,1,Hawaii
18169,Incomplete,2020-08-08,3,Minnesota
18170,Denied,2023-02-07,2,Alaska
18171,Completed,2021-02-20,3,Oregon
18172,Completed,2022-05-13,2,Montana
18173,Completed,2021-02-07,2,North Carolina
18174,Completed,2023-01-21,1,South Dakota
18175,Completed,2021-03-08,2,Utah
18176,Denied,2022-06-30,1,Vermont
18177,Completed,2022-09-27,3,Arizona
18178,Completed,2021-10-25,1,Alaska
18179,Completed,2023-03-07,3,Colorado
18180,Denied,2022-11-24,3,Nebraska
18181,Denied,2021-03-08,2,Kansas
18182,Denied,2022-11-24,3,Alaska
18183,Denied,2023-02-01,1,Maine
18184,Denied,2021-03-31,2,Michigan
18185,Incomplete,2022-01-23,1,Nebraska
18186,Denied,2021-08-09,3,Wisconsin
18187,Denied,2021-06-23,3,Utah
18188,Denied,2022-12-10,1,Utah
18189,Denied,2023-03-22,3,Maine
18190,Incomplete,2021-10-31,3,Montana
18191,Completed,2022-03-24,1,Minnesota
18192,Incomplete,2022-02-25,2,Massachusetts
18193,Incomplete,2022-04-14,3,Pennsylvania
18194,Incomplete,2021-05-13,1,New Mexico
18195,Incomplete,2022-08-06,1,New Jersey
18196,Denied,2023-06-08,3,Michigan
18197,Completed,2021-10-04,1,Georgia
18198,Completed,2023-02-02,1,Nebraska
18199,Denied,2021-08-28,3,Oklahoma
18200,Incomplete,2022-09-08,1,Indiana
18201,Denied,2021-04-29,3,Connecticut
18202,Incomplete,2021-02-09,3,North Carolina
18203,Incomplete,2021-02-12,3,Minnesota
18204,Denied,2022-12-10,3,West Virginia
18205,Denied,2020-07-26,2,Colorado
18206,Incomplete,2022-07-19,2,North Dakota
18207,Completed,2021-05-06,2,Oregon
18208,Completed,2021-01-17,3,Washington
18209,Denied,2020-06-27,3,Rhode Island
18210,Denied,2020-12-10,2,Massachusetts
18211,Denied,2022-01-26,2,Washington
18212,Completed,2021-08-27,1,Florida
18213,Incomplete,2021-06-25,3,Ohio
18214,Completed,2022-09-05,3,Oklahoma
18215,Incomplete,2023-04-27,2,Minnesota
18216,Completed,2022-07-14,3,Maryland
18217,Denied,2023-05-09,1,Washington
18218,Denied,2020-11-16,1,New Jersey
