application,property_id,loan_type_id,loan_amount,customer_id,account_id,applied_date,employee_id
16587,68897,17,8796.93,64449,9800,2016-09-06,21154
16588,80534,36,35813.79,65812,33109,2017-07-04,18526
16589,50505,22,25111.3,75897,30238,2022-11-02,23724
16590,24049,11,48207.44,26379,17170,2006-11-13,9652
16591,17827,35,96144.28,36242,10532,2004-09-18,12512
16592,47036,10,79383.41,19773,24784,2018-05-30,24330
16593,98849,7,78124,65295,19427,2010-10-24,38688
16594,32613,37,6346.4,18770,30659,2014-06-08,31546
16595,29516,36,80044.26,74369,23727,2008-05-19,29210
16596,21759,15,47417.1,41499,22686,2016-03-25,32057
16597,49787,7,45016.89,25117,25813,2011-11-22,15027
16598,89815,8,17262.24,4718,8733,2006-09-05,37908
16599,65953,33,65166.85,64292,11450,2013-09-06,30455
16600,10828,40,59679.89,38545,14566,2012-11-21,34663
16601,26773,10,71749.42,63022,5070,2007-06-13,11374
16602,99498,2,40492.58,1386,25401,2013-10-04,26782
16603,30326,1,69855.17,46128,24644,2008-08-13,9399
16604,88547,14,49182.13,46250,6992,2014-10-15,17678
16605,35138,18,23223.1,80147,2708,2013-12-05,35980
16606,36319,6,53657,65893,16327,2022-06-11,2630
16607,16481,34,58035.47,36934,14349,2018-07-11,29118
16608,49033,39,21135.63,86368,21113,2003-09-16,21039
16609,96302,25,52572.76,35548,21425,2004-01-24,1756
16610,72106,1,68532.2,34759,31202,2021-07-16,27644
16611,44697,21,78680.7,74184,3787,2014-10-04,20241
16612,36668,9,66990.76,48826,14237,2005-07-16,21896
16613,61781,17,878.6,36128,4693,2021-05-05,12603
16614,65898,18,43138.9,88774,7120,2012-01-11,12727
16615,22866,27,26821.68,3143,15628,2016-02-25,13472
16616,66316,22,80618.62,57212,7071,2022-09-30,26179
16617,49755,23,91650.71,43341,8665,2003-11-02,12773
16618,29229,31,94473.34,62212,7980,2013-02-21,17849
16619,47831,10,85400.36,4367,17589,2017-10-31,26160
16620,90038,25,82237.32,42144,20097,2017-09-18,5897
16621,82759,2,1639.21,43338,15656,2003-11-14,17640
16622,28066,23,30546.33,6016,17467,2003-09-04,23361
16623,33497,32,38.75,54751,12899,2008-02-23,32361
16624,75209,8,3820.3,52869,1810,2018-03-08,26918
16625,18790,37,33657.62,24242,21939,2018-04-06,26521
16626,94223,19,94101.47,74874,7553,2009-11-24,5271
16627,82129,13,27605.43,32169,13323,2019-12-19,24039
16628,90515,14,81468.8,82077,6177,2015-11-30,2548
16629,55117,20,16846.7,94340,32237,2013-05-20,843
16630,27106,32,37070.99,49606,23050,2022-07-24,18047
16631,33239,20,58154.98,94234,4896,2010-12-01,22214
16632,41746,36,791.26,55333,20952,2019-02-08,34930
16633,8381,13,89077.8,21030,18889,2016-09-22,7884
16634,44075,5,64410.18,47808,25592,2015-12-10,6070
16635,31117,34,34068.5,68022,23012,2012-10-22,36799
16636,72943,7,42361.42,37288,20630,2011-03-06,29162
16637,95033,38,68590.58,27873,28724,2021-02-07,39100
16638,38802,13,83124.27,68417,25242,2020-11-29,33409
16639,66254,9,31343.78,67553,20547,2011-01-17,36270
16640,76404,21,16064.1,89493,28845,2013-03-16,21533
16641,10396,29,1287.9,2552,3029,2006-06-24,15890
16642,85023,24,64506.25,27738,6787,2006-12-19,29407
16643,98519,40,64883.14,19956,30825,2003-11-20,15008
16644,52045,23,15656.28,1400,20645,2006-02-23,22841
16645,61211,28,1568.65,73224,814,2005-01-05,5140
16646,70283,17,79169.1,82757,5604,2008-01-29,31575
16647,47175,40,88119.86,22230,27198,2005-10-24,18363
16648,23110,28,45417.23,30391,25348,2006-08-26,4534
16649,31998,1,7176.33,16657,31020,2019-12-13,9197
16650,47029,19,53034.92,71676,6505,2020-03-03,27138
16651,23488,12,89951.64,58815,28323,2011-01-09,21975
16652,34597,23,25889.23,65589,23073,2019-06-28,10682
16653,19372,7,46268.89,45801,27927,2022-01-25,1147
16654,65270,8,70054.54,44985,395,2012-02-01,20072
16655,99373,26,33997.66,55968,27620,2011-03-06,23027
16656,66288,2,7604.97,48631,13890,2021-06-04,11405
16657,54624,14,34063.28,29295,30276,2009-03-08,29378
16658,89813,20,83594.48,8376,448,2018-10-20,28525
16659,37005,39,751.44,78785,24891,2020-07-09,29923
16660,49990,12,85413.93,65214,4279,2016-06-13,1148
16661,66585,30,6520.21,64343,19933,2011-05-30,349
16662,86000,38,60265.55,67721,30112,2013-09-25,13681
16663,14627,30,75893.2,29139,5326,2021-07-18,24848
16664,8774,13,86162.73,5404,25785,2004-04-13,4740
16665,54819,39,65259.51,72801,9587,2018-08-04,19281
16666,21178,23,93151.77,19422,8154,2022-03-14,22968
16667,48736,21,6384.41,25731,24742,2004-10-13,13183
16668,82165,30,73716.81,54440,19773,2019-10-31,7072
16669,41325,16,33355.73,350,16558,2009-04-25,8358
16670,65998,3,44833.42,36764,18141,2015-07-20,4970
16671,59290,15,26541.58,56875,20678,2005-09-15,29500
16672,56193,21,47906.16,93913,18306,2010-04-28,3191
16673,33773,16,98096.37,68011,6857,2020-12-14,9130
16674,2782,18,51638.53,35113,24905,2004-12-27,1830
16675,34757,40,6267.24,58050,5465,2020-06-12,28017
16676,31409,38,62501.38,11214,30948,2016-08-13,6373
16677,95061,14,60385.29,88464,10381,2017-08-18,27085
16678,514,25,12301.38,55331,14704,2016-06-04,12000
16679,66564,22,47351,31317,15076,2008-08-29,33056
16680,69185,40,24753.6,31757,11781,2010-12-20,24998
16681,34760,16,94602.88,65951,22713,2022-09-21,27149
16682,68658,3,78376.35,65010,5256,2011-09-07,13480
16683,41370,35,11306.72,60767,18980,2012-01-25,30592
16684,27949,38,81487.6,62702,14430,2020-08-09,19734
16685,30608,34,38183.13,46424,27811,2020-11-17,14425
16686,48316,19,50754.78,87284,27731,2009-10-21,38317
16687,37624,23,88584.44,45265,31449,2008-11-02,38523
16688,48395,38,2898.38,2827,25869,2022-08-10,35171
16689,38921,37,47820.73,84655,4416,2022-09-17,7443
16690,78136,35,47884.17,70436,12053,2005-11-11,32246
16691,65626,15,80922.54,25638,7570,2015-02-08,3992
16692,35634,4,28111.53,49795,5549,2021-08-29,30193
16693,94483,25,19286.8,94933,26183,2007-07-26,27611
16694,40136,39,44922.59,5585,31237,2005-05-31,16947
16695,23066,7,51600.95,59353,22594,2005-01-24,29979
16696,39347,10,49030.44,40032,21511,2007-04-06,12589
16697,66473,36,43512.71,92381,21386,2022-11-03,1278
16698,7564,29,17335.8,10184,20077,2011-04-21,425
16699,28871,26,57074.55,17543,5343,2012-10-27,31113
16700,15827,40,98591.73,75883,16087,2013-01-10,38382
16701,72618,1,29753.41,28690,23042,2021-02-27,2087
16702,10562,17,45865.7,23458,32603,2013-08-22,16391
16703,89941,6,15044.45,55727,3165,2014-03-27,35877
16704,94401,8,71355.26,67743,17333,2012-11-15,22556
16705,95751,8,69242.27,8783,12303,2010-09-07,24332
16706,91329,29,67916.19,3318,21685,2005-01-30,7767
16707,86691,8,82188.42,42806,32246,2005-12-01,4274
16708,45707,40,34408.4,21622,14169,2019-10-08,25898
16709,37534,30,79911.76,37186,32517,2009-03-15,17959
16710,90020,10,93372.13,32708,13240,2020-03-29,9110
16711,79199,39,792.5,3241,22099,2017-10-07,35788
16712,50795,7,75518.95,23823,31207,2022-10-08,33274
16713,91156,14,65228.13,20831,10493,2010-04-12,22150
16714,6576,27,38974.89,94354,17860,2017-09-07,31485
16715,16212,32,97333.1,43380,19512,2014-05-20,35972
16716,27802,24,20792.32,399,26987,2006-07-28,3979
16717,73540,14,91138.57,2306,4614,2011-03-16,9887
16718,30702,36,36722.86,10892,23079,2007-09-13,1520
16719,6444,3,45471.91,69568,11719,2020-07-24,15204
16720,13957,34,20835.44,64602,817,2003-07-07,26036
16721,96189,2,65859.71,46873,5673,2014-10-25,9832
16722,94565,19,82615.26,78067,31757,2008-06-20,6524
16723,25124,7,16212.79,58326,11228,2020-10-31,63
16724,21678,16,79212.58,4408,30884,2017-07-05,39662
16725,37415,1,47541.1,36108,16405,2020-02-25,29296
16726,69447,18,92784.64,65383,441,2005-01-01,39570
16727,32586,31,98989.9,82984,12171,2016-03-26,4526
16728,85149,3,30144.69,86911,6235,2004-06-21,3188
16729,13388,31,38680.4,33459,7944,2011-06-18,22487
16730,88694,22,43913.78,18215,18726,2003-07-26,21350
16731,42232,12,25343.42,63660,12706,2012-05-03,25359
16732,64768,29,45447.5,59083,16191,2012-05-03,9219
16733,48201,2,63397.82,96715,31512,2008-12-04,2944
16734,78661,26,84668.15,82784,32606,2008-05-18,33903
16735,29904,11,64135.45,46766,2308,2006-01-03,31482
16736,30457,30,45301.29,39986,27533,2014-01-03,10804
16737,93447,4,52455.72,70232,1812,2015-07-08,12242
16738,57678,18,9835.19,75738,16020,2019-05-03,30537
16739,11297,15,21074.7,11011,32043,2006-04-16,31872
16740,59414,1,70487.8,62961,9275,2014-05-21,7990
16741,55755,27,41807.61,77524,7365,2016-12-10,12161
16742,50263,40,4038.66,95218,9458,2005-10-16,26940
16743,38114,20,22917.67,4649,23199,2004-10-15,37914
16744,29454,38,70871.67,7933,2700,2010-03-13,15382
16745,89521,2,35627.61,37247,8274,2007-03-11,29173
16746,35130,33,11542.57,63521,4867,2005-02-27,25720
16747,63528,1,54503.82,214,14664,2010-06-29,38770
16748,3557,17,1695.37,95381,5383,2012-01-27,36504
16749,68742,29,36674.12,77444,13035,2015-01-22,7778
16750,16608,22,71571.67,10513,13570,2022-06-16,16765
16751,90332,2,96470.69,33945,15543,2017-04-05,2873
16752,96969,16,8233.67,88225,16427,2003-08-24,5740
16753,51409,15,87023.49,44929,9267,2020-11-14,33078
16754,40752,4,72789.87,39509,13322,2020-09-08,26013
16755,74321,18,54444.37,67257,23672,2005-11-06,19762
16756,11622,40,82609.65,87437,29936,2021-07-28,20228
16757,61942,34,49038.37,13048,9435,2017-08-10,1276
16758,57737,14,77589.82,52841,1605,2017-09-06,23187
16759,46622,24,33416.17,86653,4775,2016-11-20,8335
16760,87805,9,37141.33,31743,19711,2019-02-01,38562
16761,28007,17,69507.7,63315,17022,2020-08-02,27030
16762,24936,24,88137.95,19425,22685,2008-04-06,38594
16763,14001,40,61503.4,3034,8587,2006-03-21,34340
16764,77195,17,14726.74,13359,20443,2021-01-24,11013
16765,9209,12,41155.18,29291,8935,2021-04-14,22148
16766,71393,21,57405.94,92452,17115,2013-08-17,5042
16767,84832,34,55483.92,12341,64,2014-08-18,27116
16768,49691,3,43403.35,3653,18197,2007-07-27,9889
16769,38484,32,96592.1,91185,4554,2005-09-13,27172
16770,42963,37,39081.38,93399,30375,2012-03-15,39634
16771,54083,13,96297.16,91821,20089,2009-02-01,23894
16772,86936,8,55990.26,16983,7569,2009-05-06,7468
16773,44735,24,59723.39,42404,16831,2022-12-23,33953
16774,8046,1,6132.27,45801,7642,2005-11-19,38276
16775,98060,39,84625.44,17028,31328,2011-12-14,31184
16776,4554,8,90211.91,47874,13518,2018-09-04,32143
16777,34304,29,36698.96,71195,14745,2014-08-05,3025
16778,29771,2,72153.69,91031,27519,2010-08-31,21283
16779,66077,29,61116.82,98914,4249,2020-01-11,1052
16780,45828,13,90301.1,14310,30961,2012-10-11,20745
16781,68082,22,18125.31,60281,24998,2013-07-26,31110
16782,79096,16,75070.64,39233,28782,2016-12-30,10390
16783,17306,9,4789.82,93722,9903,2004-06-13,18472
16784,80747,24,13552.72,41558,14987,2009-01-16,36613
16785,77145,11,11137.37,51207,11199,2010-11-07,11346
16786,14863,35,25208.33,46919,9176,2007-11-14,3325
16787,37799,13,42316.4,87748,10252,2014-02-24,14056
16788,48488,7,42404.19,6082,16302,2003-12-08,32718
16789,50977,6,20225.39,89823,15617,2004-04-26,1481
16790,42570,21,97444.44,41602,1520,2019-11-13,30793
16791,72283,33,44602.4,71474,9377,2020-06-16,35595
16792,11016,6,8477.95,42685,7695,2013-01-16,3971
16793,91756,30,56329.58,48831,21730,2021-02-24,17362
16794,14274,2,36783.21,36823,2136,2015-08-20,18565
16795,8687,31,49926.18,95306,5890,2007-10-28,2286
16796,98625,1,1248.95,8065,13712,2009-03-27,12185
16797,36352,5,48226.68,66112,10529,2010-01-23,23238
16798,39120,13,5737.1,84520,25557,2020-06-12,25551
16799,96892,10,51874.87,41624,4659,2005-03-26,5902
16800,12627,35,87438.25,84882,2569,2009-05-16,22233
16801,23460,36,10820.2,95249,27834,2004-07-16,15785
16802,78405,39,91749.14,31806,29506,2007-01-01,7660
16803,87056,39,66452.12,3683,6548,2022-04-03,25170
16804,24591,16,36499.36,28700,19173,2023-04-10,11867
16805,62332,3,70786.82,26171,30849,2017-05-04,5635
16806,64963,28,13336.2,36068,5268,2022-08-22,18945
16807,32828,3,28611.6,33,29428,2014-05-18,8379
16808,60490,16,21908.72,84999,17204,2012-10-14,20069
16809,26764,10,99814.36,67607,8455,2016-11-19,35701
16810,83254,28,61953.1,4409,18583,2010-05-17,25900
16811,18665,14,97172.16,96721,21046,2016-01-01,36552
16812,73517,16,15620.41,67046,22762,2006-08-31,32343
16813,45902,29,90751.7,73252,5668,2017-10-11,38831
16814,64271,40,22850.26,1375,15216,2009-05-30,17534
16815,75193,28,89693.7,67655,15396,2013-07-06,28673
16816,34659,5,48609.49,26653,2468,2011-06-26,37591
16817,90910,20,97666.57,60778,20492,2003-07-22,37503
16818,29113,3,10748.48,11236,8822,2010-01-01,19345
16819,38113,36,53304.6,70852,15399,2022-01-29,7692
16820,62095,28,91075.94,90770,16596,2004-03-31,18138
16821,93606,40,9746.73,75261,10271,2013-09-28,19810
16822,15954,24,95036.67,84018,5143,2012-05-03,26790
16823,99751,29,70477.42,59162,15558,2005-10-17,15932
16824,10753,5,67019.24,99369,32295,2018-03-04,3019
16825,32587,26,64857.77,11985,30259,2020-06-12,35544
16826,1423,5,97347.92,56242,28680,2014-08-07,28354
16827,57570,1,35612.4,17076,2549,2003-07-25,35559
16828,89572,27,99842.93,72362,9812,2004-08-18,18450
16829,98196,4,19586.97,85134,31544,2019-11-13,27323
16830,65796,22,75848.62,52641,20780,2018-04-12,31377
16831,76206,24,29671.6,87943,26304,2021-10-25,3858
16832,36356,33,36142.7,34194,28231,2009-05-03,35244
16833,29560,25,45138.88,41823,7510,2022-10-03,22809
16834,91675,34,27964.2,90467,19956,2004-01-28,28193
16835,51572,20,65932.93,39005,28105,2014-08-05,9531
16836,63194,21,52804.74,93122,25130,2018-02-20,30673
16837,8794,40,77064.51,47024,11933,2003-09-05,38488
16838,6754,9,59493.44,96857,2188,2013-06-04,548
16839,2918,10,16712.44,5174,27865,2009-07-27,18195
16840,58061,5,31721,31890,14287,2010-09-26,4941
16841,97595,19,47049.75,38696,6451,2017-09-27,2870
16842,75259,30,27634.63,72206,11266,2014-12-09,31474
16843,21138,28,75854.59,93355,1552,2019-11-08,1857
16844,21909,10,71730.64,65546,21995,2019-07-25,4912
16845,29169,36,66643.63,32622,18360,2012-11-12,9836
16846,22952,10,48441.58,34769,22074,2006-07-23,19575
16847,98572,26,29731.12,5682,24741,2012-05-09,5422
16848,72360,17,97119.67,40993,31500,2009-01-26,8367
16849,29502,11,26517.32,81594,23161,2016-08-10,36889
16850,79880,23,73094.96,63581,25699,2009-04-16,28762
16851,5746,18,12831.52,48847,22142,2008-01-28,24143
16852,16841,9,70444.96,80359,6826,2020-05-03,34147
16853,25855,33,80779.1,11184,9954,2007-12-05,23094
16854,80901,35,62313.55,14979,15297,2006-12-18,14746
16855,32199,22,41586.7,24275,10498,2018-04-01,9707
16856,56273,4,21972.46,12284,1107,2013-03-06,23625
16857,77926,19,96910.18,1968,27896,2005-08-05,6645
16858,68210,7,80926.2,56529,28991,2016-12-07,14544
16859,38306,12,18411.88,42500,14092,2005-02-01,36569
16860,84659,8,61487.31,32566,16853,2014-07-30,24789
16861,63713,36,35276.96,40394,1758,2022-04-11,29869
16862,9244,4,74003.62,87702,8568,2020-05-17,27732
16863,34857,19,89195.95,29879,30894,2022-08-20,34136
16864,83609,39,25440.5,55419,14516,2013-04-28,13830
16865,27517,30,52633.63,78286,21705,2008-10-02,18319
16866,23839,11,48271.63,8811,28979,2006-06-11,30450
16867,71434,38,16590.5,92508,16457,2004-07-26,32064
16868,45773,35,40180.75,1923,4584,2005-08-27,8453
16869,73807,27,38821.5,57533,32444,2013-08-17,19409
16870,83849,30,79628.98,76834,20811,2022-10-17,9992
16871,91536,36,71503.16,61524,25023,2004-03-09,15630
16872,3866,29,95174.1,72114,12401,2012-09-30,36242
16873,87450,13,64348.1,55570,3776,2016-05-12,13117
16874,22992,24,98248.28,28084,12195,2015-11-22,22386
16875,81132,12,50696.88,56737,31680,2003-07-08,9579
16876,60080,22,53758.49,17755,13523,2008-10-03,8820
16877,92510,29,83097.47,90179,8516,2004-10-15,21745
16878,89433,16,76018.45,58941,26828,2006-10-01,23821
16879,65408,6,71459.53,15765,10147,2007-06-17,4428
16880,59299,6,98938.18,80318,18927,2011-05-04,974
16881,23888,19,60472.76,11541,3917,2004-03-16,35940
16882,22740,34,86340.35,7706,30038,2017-05-24,10132
16883,63268,32,22481.22,38517,16642,2018-12-25,25472
16884,26098,24,62119.34,56630,19778,2017-07-12,7178
16885,23834,19,20734.83,5771,15560,2017-09-07,23092
16886,77623,28,53597.3,45169,22781,2004-12-27,9007
16887,16900,35,48276.39,37393,32396,2012-03-20,24721
16888,1020,14,97809.4,31281,6278,2004-07-23,19155
16889,59172,39,47038.43,89021,23420,2022-11-06,844
16890,24193,10,99296.64,1626,5740,2015-07-29,32198
16891,79458,27,90564.3,44649,5205,2008-05-30,35121
16892,45450,3,48104.28,82033,3664,2010-07-29,32427
16893,60040,3,64914.53,28617,1839,2009-05-09,24472
16894,52552,6,40356.25,92551,21647,2019-09-03,36081
16895,25658,10,98380.32,64902,4236,2011-04-06,9137
16896,57546,5,28929.79,57058,13869,2004-06-24,23443
16897,61271,1,77484.33,79086,19231,2005-07-29,18184
16898,15776,24,38645.75,66496,21204,2017-04-13,21995
16899,88068,5,92198.84,57241,27837,2015-08-11,24644
16900,22972,7,56063.26,72793,10927,2016-11-20,9012
16901,62317,40,23748.49,11421,6018,2013-10-17,29480
16902,64858,11,95306.35,55182,23164,2005-05-20,34388
16903,18983,26,97147.21,62003,8122,2019-01-20,8135
16904,47796,4,98877.76,20550,16456,2020-02-14,35855
16905,4133,40,76441.25,68554,5804,2014-10-06,30230
16906,86984,7,51783.68,66140,28352,2007-11-08,19897
16907,99862,2,50390.39,56748,24114,2013-06-12,3215
16908,68076,29,86953.48,67235,8330,2019-10-12,21069
16909,24645,12,42215.3,34736,27486,2014-04-24,5640
16910,91719,26,5897.42,79220,24388,2019-06-22,29579
16911,82,34,31523.8,19848,13277,2020-07-22,38619
16912,91498,12,43095.15,8875,10053,2013-05-24,32334
16913,46451,23,89860.2,39329,3877,2022-08-28,32761
16914,61177,12,86728.93,34543,18320,2020-02-09,21525
16915,33341,37,55799.68,4179,6950,2015-07-01,30524
16916,104,6,87638.35,96913,31712,2023-05-16,33441
16917,32394,6,98602.11,77396,25849,2014-09-13,17034
16918,9222,10,1514.66,85631,4414,2021-03-04,24935
16919,54207,24,92912.22,77924,28152,2015-10-13,38379
16920,13371,12,82237.46,68168,9842,2018-06-05,20254
16921,77493,25,3893.86,99533,21744,2009-03-09,7483
16922,24686,32,3982.88,86365,8991,2012-01-02,22279
16923,35711,12,73627.48,29820,17460,2007-04-24,33672
16924,23972,26,84357.63,60154,5627,2013-10-28,12455
16925,78344,17,81404.6,5382,9707,2019-01-03,9401
16926,29430,2,41125.68,88424,18001,2005-03-25,36081
16927,81058,30,72860.83,15358,17299,2015-08-05,8551
16928,1297,23,5438.9,86510,6177,2012-02-16,35313
16929,43020,15,1957.69,46421,28787,2016-11-09,19795
16930,29020,18,68997.47,89417,20961,2011-06-15,9823
16931,75533,2,9804.2,26950,32114,2005-06-18,21737
16932,97522,1,7195.69,11309,22927,2010-06-04,13819
16933,38591,2,13179.7,23317,1953,2012-08-17,4500
16934,43131,33,70702.97,32041,11564,2005-12-17,50
16935,56635,21,54582.45,15856,2697,2014-05-18,4727
16936,46628,40,84839.84,92183,19590,2017-02-08,34772
16937,92304,38,77183.37,89560,8634,2013-07-22,38080
16938,74773,3,55356.97,5620,15250,2021-03-19,32909
16939,81731,24,35101.16,30769,19694,2015-12-05,39187
16940,77617,39,29612.76,34963,27441,2009-07-03,11868
16941,27995,7,36370.14,58841,16405,2009-12-19,29704
16942,77309,24,24461.82,49689,22834,2017-09-22,35846
16943,93479,23,12064.2,90965,30561,2016-11-16,33245
16944,38637,15,22938.36,99892,29063,2006-08-15,29853
16945,99981,30,54090.58,91958,12920,2004-03-05,31432
16946,67869,18,33787.35,80384,28260,2022-11-07,13437
16947,94940,13,75335.62,58243,19809,2019-11-20,14246
16948,13032,13,30599.24,14454,7169,2008-04-04,24193
16949,2633,33,41558.12,20627,10928,2019-12-26,34338
16950,9612,24,78910.89,98218,17316,2020-12-23,19297
16951,10843,7,65403.24,15729,30257,2009-04-04,22018
16952,8748,24,75533.73,24550,18374,2017-06-10,36162
16953,33389,31,92899.51,39590,23236,2011-11-03,1984
16954,20567,13,56922.53,85784,12291,2014-01-20,21881
16955,80816,11,54314.51,59285,20368,2010-06-26,16035
16956,90837,9,68351.76,2344,27230,2016-12-27,8861
16957,73120,36,16175.87,67482,1885,2005-01-14,26822
16958,62183,28,43781.42,29551,5732,2016-09-04,23844
16959,32930,32,46610.45,90283,21873,2012-07-24,26122
16960,51017,29,63810.4,49417,31649,2010-04-06,16112
16961,8231,19,58690.78,99150,6910,2014-02-27,27876
16962,91074,30,36263.31,52213,23193,2010-10-30,886
16963,2611,39,65720.69,24737,12133,2007-06-20,26111
16964,52581,19,66943.94,76375,4688,2005-08-26,28874
16965,56196,5,47922.97,63038,8313,2006-04-08,16937
16966,73293,39,45610.25,37550,29230,2014-11-19,33784
16967,37541,12,29147.83,54306,1056,2020-06-03,18072
16968,17387,13,19452.24,20793,20015,2015-08-12,27708
16969,12002,7,56335.3,7918,9173,2014-02-18,17217
16970,98253,28,8896.98,27073,15172,2007-04-11,37555
16971,76207,37,78793.54,99657,2006,2006-12-08,27990
16972,57842,39,82827.7,6355,1171,2007-04-13,12249
16973,59870,8,93448.57,16035,10081,2010-01-17,38515
16974,2277,1,6412.6,61940,5455,2021-06-15,734
16975,24649,35,91938.44,31251,14207,2003-11-06,26668
