LOAN_ID,EMPLOYEE_ID,ACCOUNT_NUMBER,SANCTION_DATE,LOAN_AMOUNT,LOAN_TYPE_ID,TENURE,EMI_AMOUNT,APPLICATION_ID
947,1,197,2016-08-13,41332.68,32,144,344.09,1968
953,1,70,2022-11-28,59021.28,11,144,491.34,1969
983,1,9,2016-01-28,46160.34,37,144,384.28,1970
997,1,16,2018-11-07,97086.83,40,144,808.24,1971
1031,1,74,2017-03-26,1188.83,40,144,9.9,1972
1039,1,103,2018-11-17,74430.69,40,144,619.63,1973
1163,1,156,2014-09-30,60997.47,17,144,507.8,1974
1181,1,192,2019-11-20,79126.96,34,144,658.72,1975
1231,1,141,2006-03-24,75547.7,8,144,628.92,1976
1283,1,79,2008-12-05,60003.57,31,144,499.52,1977
1297,1,43,2011-06-01,28335.18,4,144,235.89,1978
1361,1,199,2007-10-18,18686.82,6,144,155.57,1979
1367,1,131,2009-03-27,11090.86,37,144,92.33,1980
1399,1,62,2017-05-05,23419.83,10,144,194.97,1981
1427,1,75,2019-09-23,94969.2,34,144,790.61,1982
1451,1,28,2022-04-30,38175.26,38,144,317.8,1983
1613,1,62,2011-02-02,93816.72,23,144,781.01,1984
1627,1,111,2016-06-16,70469.83,35,144,586.65,1985
1637,1,33,2005-07-09,32473.87,23,144,270.34,1986
1657,1,121,2004-09-01,85918.74,21,144,715.26,1987
1723,1,198,2017-10-04,41120.13,3,144,342.32,1988
1811,1,58,2010-12-30,33013.78,37,144,274.84,1989
1873,1,13,2006-12-02,46048.53,36,144,383.35,1990
1931,1,91,2017-12-20,11303.88,10,144,94.1,1991
1951,1,23,2023-11-12,53770.19,7,144,447.63,1992
1987,1,155,2023-04-27,72218.97,5,144,601.21,1993
1997,1,195,2017-12-09,22990.84,27,144,191.4,1994
2027,1,45,2022-05-04,51801.27,6,144,431.24,1995
2039,1,69,2011-02-08,21079.97,35,144,175.49,1996
2053,1,135,2004-02-01,74627.73,16,144,621.27,1997
2129,1,55,2008-07-30,33513.59,10,144,279,1998
2161,1,57,2022-01-02,23019.47,34,144,191.63,1999
2309,1,181,2020-08-07,32247.69,27,144,268.46,2000
2339,1,82,2014-06-10,38691.3,13,144,322.1,2001
2377,1,155,2016-11-16,62615.41,21,144,521.27,2002
2437,1,181,2022-06-12,25597.8,2,144,213.1,2003
878,2,179,2022-03-19,97744.83,30,144,832.25,2004
886,2,91,2006-03-08,34297.33,31,144,292.03,2005
914,2,169,2006-08-07,41969.22,33,144,357.35,2006
922,2,140,2020-09-16,87673.73,1,144,746.5,2007
1006,2,29,2004-06-17,17622.65,32,144,150.05,2008
1114,2,190,2010-11-19,54827.29,2,144,466.83,2009
1142,2,185,2018-03-16,92461.99,18,144,787.27,2010
1154,2,112,2016-03-09,90643.41,33,144,771.79,2011
1186,2,58,2014-07-22,95214.42,35,144,810.71,2012
1202,2,60,2006-10-15,66939.18,26,144,569.96,2013
1214,2,128,2004-09-25,46384.26,34,144,394.94,2014
1234,2,167,2012-01-30,25949.73,12,144,220.95,2015
1238,2,168,2004-11-22,20887.67,32,144,177.85,2016
1282,2,112,2021-05-18,41999.46,6,144,357.61,2017
1286,2,188,2016-06-11,4683.85,33,144,39.88,2018
1318,2,88,2009-02-28,66214.31,29,144,563.78,2019
1466,2,180,2019-10-15,43394.21,12,144,369.48,2020
1622,2,190,2012-09-25,17382.8,21,144,148.01,2021
1726,2,157,2007-09-10,90372.9,20,144,769.48,2022
1774,2,70,2019-02-27,37790.45,26,144,321.77,2023
1822,2,56,2013-05-30,77764.8,31,144,662.13,2024
1982,2,59,2011-05-28,26190.17,36,144,223,2025
2042,2,151,2016-12-17,80735.43,8,144,687.42,2026
2066,2,51,2017-01-04,49337.95,38,144,420.09,2027
2186,2,79,2021-03-07,48750.77,1,144,415.09,2028
2194,2,117,2015-07-01,81305.26,35,144,692.28,2029
2326,2,119,2011-09-17,99958.71,9,144,851.1,2030
2362,2,66,2012-12-02,28664.6,32,144,244.07,2031
2426,2,166,2006-12-20,74310.42,27,144,632.72,2032
2446,2,105,2005-06-08,5071.2,24,144,43.18,2033
2458,2,175,2009-03-15,85578.38,22,144,728.66,2034
2558,2,26,2014-09-05,86621.82,30,144,737.54,2035
2734,2,199,2023-10-26,27544,3,180,198.26,2036
3046,2,187,2023-02-13,28036.24,16,180,201.81,2037
3086,2,143,2020-06-11,92705.42,37,180,667.3,2038
3134,2,65,2006-02-05,22431.15,33,180,161.46,2039
3142,2,171,2021-11-19,2159.16,8,180,15.54,2040
3202,2,196,2020-04-02,44390.38,18,180,319.52,2041
3418,2,144,2018-09-25,61964.8,35,180,446.02,2042
3466,2,181,2014-10-23,14044.42,19,180,101.09,2043
3482,2,43,2017-01-22,62709.84,13,180,451.39,2044
206,2,99,2004-10-07,77347.44,32,180,556.75,2045
262,2,154,2007-11-29,31382.69,31,180,225.89,2046
482,2,30,2018-09-20,16522.58,24,180,118.93,2047
542,2,181,2008-06-26,76072.75,10,180,547.57,2048
746,2,26,2008-10-06,44410.5,23,180,319.67,2049
758,2,191,2005-01-01,37311.73,21,180,268.57,2050
842,2,112,2007-12-27,33569.3,7,180,241.63,2051
866,2,25,2018-07-23,6997.94,30,180,50.37,2052
982,2,168,2012-05-16,73556.91,36,180,529.47,2053
1262,2,192,2005-01-09,5913.35,2,180,42.56,2054
1346,2,73,2013-03-10,81039.18,1,180,583.32,2055
1354,2,137,2012-12-05,36349.91,34,180,261.65,2056
1366,2,156,2017-01-07,43760.17,13,180,314.99,2057
1418,2,145,2007-11-15,56116.59,14,180,403.93,2058
1454,2,65,2015-08-20,17693.74,17,180,127.36,2059
1478,2,103,2013-11-12,7035.63,36,180,50.64,2060
1642,2,37,2016-08-27,65631.7,17,180,472.42,2061
1658,2,49,2010-05-21,3767.62,30,180,27.12,2062
1838,2,156,2022-05-14,76429.94,4,180,550.15,2063
1874,2,198,2022-05-17,55836.92,36,180,401.92,2064
1894,2,61,2005-12-20,54207.45,22,180,390.19,2065
1906,2,88,2015-06-19,27722.53,1,180,199.55,2066
1934,2,36,2021-06-22,36947.15,4,180,265.95,2067
1966,2,155,2022-09-25,22476.26,36,180,161.78,2068
1994,2,129,2004-06-01,76371.86,1,180,549.73,2069
2062,2,102,2009-06-06,10667.4,11,180,76.78,2070
2218,2,165,2020-10-18,15397.58,29,180,110.83,2071
2434,2,199,2004-09-09,98387.95,24,180,708.2,2072
2554,2,116,2012-09-19,13868.8,10,180,99.83,2073
2602,2,190,2015-03-21,55615.98,30,180,400.33,2074
2606,2,199,2008-08-15,58880.52,11,180,423.82,2075
2638,2,126,2015-08-23,23308.62,11,180,167.78,2076
2462,2,139,2007-04-26,28452.37,27,144,236.86,2077
2498,2,5,2023-01-15,35043.6,2,144,291.73,2078
2614,2,141,2018-02-26,97664.92,33,144,813.05,2079
2654,2,180,2006-03-28,5282.47,13,144,43.98,2080
2854,2,152,2012-06-30,59611.2,1,144,496.26,2081
2866,2,56,2023-05-07,62308.23,19,144,518.71,2082
2918,2,161,2007-06-26,63055.11,30,144,524.93,2083
2966,2,45,2021-08-26,30347.68,8,144,252.64,2084
3118,2,167,2006-06-29,76698.25,21,144,638.5,2085
3214,2,88,2023-11-21,33076.1,10,144,275.35,2086
3226,2,100,2008-04-21,7838.35,27,144,65.25,2087
3254,2,172,2020-06-14,83758.8,15,144,697.28,2088
3274,2,128,2005-02-14,98762.86,6,144,822.19,2089
3338,2,62,2021-08-20,94720.31,29,144,788.53,2090
2,2,17,2011-07-15,7817.42,4,144,65.08,2091
202,2,120,2015-10-04,92954.13,25,144,773.83,2092
398,2,151,2007-03-25,95877.46,14,144,798.17,2093
454,2,72,2022-12-02,28603.6,13,144,238.12,2094
458,2,169,2011-04-27,27843.92,3,144,231.8,2095
502,2,105,2009-12-20,27962.17,39,144,232.78,2096
634,2,96,2011-10-09,7980.76,3,144,66.44,2097
698,2,163,2017-07-06,63922.21,27,144,532.14,2098
838,2,21,2010-10-17,99209.62,19,144,825.91,2099
862,2,126,2018-11-18,57296.35,32,144,476.98,2100
898,2,172,2015-10-18,25978.25,31,144,216.27,2101
926,2,24,2009-04-24,64378.8,37,144,535.95,2102
974,2,146,2013-02-06,18457.64,34,144,153.66,2103
1486,2,88,2015-10-20,34859.53,23,144,290.2,2104
1538,2,154,2022-07-22,91989.53,8,144,765.8,2105
1574,2,147,2010-10-09,85646.15,1,144,712.99,2106
1594,2,163,2011-04-16,49132.1,6,144,409.02,2107
1706,2,124,2019-10-15,90566.14,21,144,753.95,2108
1714,2,8,2014-08-11,77495.18,31,144,645.14,2109
1762,2,97,2008-04-24,30469.17,16,144,253.65,2110
1858,2,20,2013-05-09,4536.2,20,144,37.76,2111
1882,2,169,2023-01-13,1742.25,30,144,14.5,2112
1954,2,198,2003-12-16,62403.24,12,144,519.5,2113
2102,2,135,2006-10-10,23404.8,9,144,194.84,2114
2122,2,161,2015-02-08,6085.35,29,144,50.66,2115
2126,2,189,2014-06-06,13742.34,31,144,114.4,2116
2234,2,26,2014-12-10,1782.38,37,144,14.84,2117
2246,2,183,2005-02-19,6451.35,12,144,53.71,2118
2258,2,17,2006-10-26,81963.78,20,144,682.34,2119
2342,2,96,2004-06-03,55243.41,3,144,459.89,2120
3578,2,300,2013-11-22,93222.54,8,144,678,2121
892,2,91,2007-11-05,26368.36,24,144,224.51,2122
908,2,50,2009-08-07,16943.17,34,144,144.26,2123
916,2,87,2013-04-22,72352.35,14,144,616.05,2124
956,2,196,2010-10-17,25179.43,37,144,214.39,2125
1016,2,150,2021-05-19,9866.89,22,144,84.01,2126
1028,2,126,2022-10-24,62046.6,11,144,528.3,2127
1124,2,20,2015-09-23,96357.41,30,144,820.44,2128
1172,2,125,2019-03-20,25149.22,26,144,214.13,2129
1324,2,129,2006-12-19,97377.49,7,144,829.12,2130
1468,2,80,2018-01-19,39154.48,40,144,333.38,2131
1528,2,28,2021-01-18,47799.76,34,144,406.99,2132
1544,2,124,2022-01-15,40842.92,13,144,347.76,2133
1724,2,142,2017-11-12,62400.7,6,144,531.31,2134
1732,2,183,2008-02-13,38282.69,18,144,325.96,2135
1864,2,48,2006-09-05,15192.96,32,144,129.36,2136
1868,2,142,2019-09-12,3221.34,33,144,27.43,2137
1928,2,127,2014-12-20,62891.9,14,144,535.5,2138
1964,2,186,2009-11-13,68333.76,1,144,581.83,2139
2384,2,52,2014-01-13,90927.7,25,144,774.21,2140
2524,2,123,2012-02-23,4283.17,4,144,36.47,2141
2536,2,172,2018-10-22,18615.1,4,144,158.5,2142
2708,2,17,2013-09-13,91749.91,31,180,660.42,2143
2732,2,15,2005-01-04,1526.49,21,180,10.99,2144
2776,2,172,2004-09-21,68541.41,17,180,493.36,2145
2836,2,39,2004-03-20,722.48,25,180,5.2,2146
2864,2,67,2013-02-08,5236.2,19,180,37.69,2147
2876,2,8,2006-07-12,64994.22,2,180,467.83,2148
2908,2,63,2014-08-03,58013.67,30,180,417.58,2149
2956,2,29,2014-09-23,72150.86,32,180,519.34,2150
3028,2,138,2022-07-30,56934.19,37,180,409.81,2151
3292,2,157,2013-09-21,68001.87,33,180,489.48,2152
3296,2,103,2005-08-01,98731.65,11,180,710.67,2153
3376,2,6,2012-05-27,37814.8,25,180,272.19,2154
3452,2,49,2021-07-06,89579.4,19,180,644.8,2155
3488,2,123,2008-09-15,16881.66,34,180,121.51,2156
512,2,151,2012-10-09,9492.9,31,180,68.33,2157
556,2,59,2005-11-07,79891.83,11,180,575.06,2158
716,2,72,2017-02-28,12268.6,25,180,88.31,2159
856,2,92,2018-03-06,86673.38,21,180,623.88,2160
932,2,164,2013-06-30,79168.74,18,180,569.86,2161
1076,2,14,2023-10-04,32980.35,27,180,237.39,2162
1096,2,39,2011-08-10,84157.86,14,180,605.77,2163
1384,2,41,2012-07-24,90586.62,1,180,652.05,2164
1432,2,125,2014-07-30,18347.58,33,180,132.07,2165
1556,2,96,2022-01-26,20615.38,16,180,148.39,2166
1648,2,106,2020-08-04,96308.75,32,180,693.23,2167
1676,2,169,2019-03-17,58226.91,32,180,419.12,2168
1712,2,77,2008-02-15,73160.69,37,180,526.61,2169
1912,2,170,2018-05-08,67042.27,29,180,482.57,2170
1948,2,57,2016-09-07,98275.8,4,180,707.39,2171
1996,2,123,2009-09-17,1478.88,33,180,10.65,2172
2032,2,17,2021-08-26,56460.57,18,180,406.41,2173
2056,2,161,2005-09-08,68938.87,40,180,496.22,2174
2084,2,2,2011-10-20,70130.21,18,180,504.8,2175
2092,2,23,2020-03-06,6068.1,6,180,43.68,2176
2264,2,57,2016-12-30,22429.84,39,180,161.45,2177
2276,2,9,2004-12-25,90775.66,23,180,653.41,2178
2396,2,173,2012-01-22,52590.25,3,180,378.55,2179
2452,2,45,2006-09-14,11282.6,17,180,81.21,2180
2456,2,94,2014-06-06,26940.67,25,180,193.92,2181
2512,2,85,2007-04-15,95235.29,39,180,685.51,2182
2588,2,199,2010-02-27,32971.15,17,180,237.33,2183
2672,2,75,2008-04-26,3644.86,12,180,26.24,2184
2468,2,143,2018-11-01,43189.6,10,144,359.55,2185
2488,2,180,2004-06-16,23055.42,11,144,191.93,2186
2608,2,136,2016-04-06,32603.8,24,144,271.42,2187
3032,2,99,2021-10-27,89624.5,40,144,746.11,2188
3316,2,23,2018-01-10,37892.48,37,144,315.45,2189
3428,2,141,2008-03-05,31861.26,12,144,265.24,2190
3448,2,47,2021-11-20,6684.21,35,144,55.65,2191
32,2,148,2012-04-30,98555.56,5,144,820.46,2192
128,2,24,2020-12-12,27147.96,17,144,226,2193
428,2,86,2013-07-09,5266.56,6,144,43.84,2194
548,2,170,2013-01-30,16865.86,12,144,140.41,2195
692,2,185,2017-09-12,94475.23,39,144,786.49,2196
724,2,195,2018-08-14,26621.57,32,144,221.62,2197
872,2,65,2019-12-16,18785.63,4,144,156.39,2198
964,2,8,2005-12-04,93437.9,11,144,777.86,2199
1108,2,193,2009-07-10,66677.5,30,144,555.08,2200
1132,2,137,2021-10-11,56701.86,6,144,472.04,2201
1304,2,170,2016-02-06,1748.8,37,144,14.56,2202
1336,2,52,2010-10-30,21842.53,16,144,181.84,2203
1516,2,125,2012-06-02,41235.28,30,144,343.28,2204
1616,2,2,2009-02-01,62276.26,19,144,518.44,2205
1636,2,5,2011-06-20,55045.11,38,144,458.24,2206
1688,2,78,2014-03-04,42551.57,24,144,354.24,2207
1744,2,40,2008-11-20,2695.32,29,144,22.44,2208
1784,2,60,2010-04-11,34437.44,27,144,286.69,2209
1796,2,52,2022-09-18,12923.5,27,144,107.59,2210
1816,2,79,2012-06-17,33039.84,17,144,275.05,2211
2008,2,183,2022-06-15,74510.43,17,144,620.29,2212
2012,2,70,2004-11-14,67974.6,34,144,565.88,2213
2104,2,197,2010-02-10,71660.19,10,144,596.56,2214
2192,2,88,2011-11-10,60795.59,14,144,506.12,2215
2224,2,29,2018-02-22,83387.7,19,144,694.19,2216
2248,2,125,2009-04-10,13950.2,20,144,116.13,2217
2284,2,64,2012-03-20,83527.94,23,144,695.36,2218
2348,2,60,2022-12-29,68729.54,20,144,572.16,2219
2404,2,166,2008-04-28,7808.75,36,144,65.01,2220
2416,2,145,2023-09-23,73481.58,36,144,611.72,2221
909,3,26,2009-08-26,7009.7,11,144,59.68,2222
921,3,198,2012-05-17,3587.65,6,144,30.55,2223
933,3,31,2021-10-08,2804.6,6,144,23.88,2224
1011,3,147,2014-02-17,19946.73,40,144,169.84,2225
1047,3,148,2004-08-27,88867.92,18,144,756.67,2226
1119,3,45,2019-08-14,24737,28,144,210.62,2227
1179,3,195,2010-09-28,93502.47,36,144,796.13,2228
1203,3,154,2006-01-24,27626.98,26,144,235.23,2229
1257,3,91,2017-12-17,76900.17,2,144,654.77,2230
1359,3,76,2009-08-24,98816.46,36,144,841.38,2231
1383,3,140,2016-11-27,31216.93,12,144,265.8,2232
1437,3,19,2021-02-22,92572.3,10,144,788.21,2233
1503,3,69,2017-02-21,58213.39,39,144,495.66,2234
1509,3,147,2011-03-02,80033.1,24,144,681.44,2235
1563,3,6,2017-01-13,49583.26,10,144,422.18,2236
1689,3,42,2022-02-01,74801.81,5,144,636.9,2237
1713,3,68,2021-11-05,60772.46,28,144,517.45,2238
1731,3,57,2020-09-21,94218.14,28,144,802.22,2239
1899,3,86,2007-06-12,2244.47,31,144,19.11,2240
1929,3,112,2008-04-03,93674.2,16,144,797.59,2241
1941,3,175,2006-11-13,52618.25,4,144,448.02,2242
1959,3,66,2022-01-27,82890.62,1,144,705.78,2243
2061,3,80,2004-05-02,37954.26,16,144,323.16,2244
2307,3,110,2006-09-22,32355.81,33,144,275.49,2245
2367,3,43,2004-04-19,19446.45,24,144,165.58,2246
2427,3,160,2012-03-16,45941.83,25,144,391.17,2247
2433,3,54,2017-05-28,56301.38,37,144,479.38,2248
2439,3,140,2019-04-06,50152.63,5,144,427.03,2249
2487,3,33,2013-04-28,446.34,12,144,3.8,2250
2559,3,145,2017-12-22,26103.2,31,144,222.26,2251
2721,3,139,2015-09-10,78240.39,37,180,563.18,2252
2727,3,79,2017-06-03,14888.43,14,180,107.17,2253
2781,3,9,2012-09-24,29972.98,22,180,215.75,2254
2817,3,143,2006-07-18,24579.77,3,180,176.93,2255
2931,3,24,2009-04-21,68330.65,23,180,491.85,2256
2943,3,159,2023-11-19,3954.62,5,180,28.47,2257
2979,3,141,2012-03-12,12607.95,40,180,90.75,2258
3063,3,110,2011-02-01,59328.56,15,180,427.05,2259
3093,3,42,2005-06-25,5877.5,20,180,42.31,2260
3183,3,50,2005-10-07,45369.17,1,180,326.57,2261
3303,3,33,2021-05-01,2728.59,12,180,19.64,2262
3327,3,107,2006-03-20,57931.46,37,180,416.99,2263
3357,3,82,2019-02-16,17333.76,12,180,124.77,2264
3369,3,118,2012-05-29,74509.31,37,180,536.32,2265
3429,3,23,2019-04-09,62522.78,12,180,450.04,2266
9,3,139,2008-07-07,48630.71,35,180,350.05,2267
27,3,48,2021-04-12,83268.86,36,180,599.37,2268
81,3,10,2013-10-12,4526.17,33,180,32.58,2269
327,3,4,2004-05-25,54235.73,17,180,390.39,2270
339,3,34,2008-12-19,79082.18,18,180,569.24,2271
453,3,131,2015-11-23,26466.6,13,180,190.51,2272
519,3,79,2016-02-15,6753.97,29,180,48.62,2273
537,3,110,2016-06-05,24229.96,5,180,174.41,2274
669,3,81,2014-01-23,85646.39,6,180,616.49,2275
843,3,80,2021-01-06,38173.51,21,180,274.77,2276
849,3,162,2012-07-25,94530.26,23,180,680.43,2277
951,3,176,2008-06-27,76834.38,37,180,553.06,2278
1059,3,185,2004-09-16,91491.79,16,180,658.56,2279
1467,3,80,2020-04-03,84885.51,11,180,611.01,2280
1527,3,21,2010-09-26,83891.68,22,180,603.86,2281
1629,3,126,2017-06-11,94699.23,30,180,681.65,2282
1779,3,21,2015-06-27,78385.84,21,180,564.22,2283
1803,3,137,2020-01-21,43878.34,7,180,315.84,2284
2019,3,79,2014-03-11,53891.77,6,180,387.91,2285
2049,3,75,2018-12-04,63748.21,22,180,458.86,2286
2127,3,120,2008-09-07,56747.32,29,180,408.47,2287
2313,3,136,2020-02-14,47405.29,30,180,341.22,2288
2421,3,47,2014-01-04,26530.38,4,180,190.97,2289
2481,3,182,2015-03-25,95455.75,12,180,687.09,2290
2493,3,54,2015-10-25,94441.75,10,180,679.79,2291
2517,3,24,2016-11-23,61996.3,23,180,446.25,2292
2643,3,18,2017-05-28,26522.2,3,180,190.91,2293
2547,3,136,2023-08-18,99155.65,27,144,825.46,2294
2571,3,39,2017-08-03,36552.6,8,144,304.3,2295
2577,3,1,2021-01-03,59414.79,25,144,494.62,2296
2661,3,57,2014-01-29,28253.86,10,144,235.21,2297
2799,3,132,2023-02-27,87838.45,1,144,731.24,2298
2901,3,60,2011-12-12,37510.87,1,144,312.27,2299
2949,3,154,2010-05-12,6728.67,35,144,56.02,2300
2973,3,173,2018-08-11,82547.38,31,144,687.2,2301
3117,3,98,2011-04-20,10361.32,5,144,86.26,2302
3123,3,135,2012-12-17,99517.12,27,144,828.47,2303
3231,3,85,2021-06-10,71022.15,30,144,591.25,2304
3261,3,123,2009-08-19,96372.3,4,144,802.29,2305
3273,3,75,2021-04-12,37043.47,30,144,308.38,2306
3351,3,88,2008-09-18,10117.1,33,144,84.22,2307
3411,3,189,2021-07-16,59493.3,29,144,495.27,2308
309,3,86,2022-01-13,58512.21,13,144,487.11,2309
321,3,132,2021-02-28,6513.64,14,144,54.23,2310
411,3,55,2020-02-19,92378.99,26,144,769.04,2311
417,3,77,2015-07-25,8005.8,12,144,66.65,2312
729,3,170,2012-10-02,73668.48,39,144,613.28,2313
813,3,24,2018-09-10,28124.65,10,144,234.13,2314
1137,3,13,2014-03-14,95509.22,19,144,795.1,2315
1143,3,133,2019-06-18,52146.45,6,144,434.11,2316
1263,3,191,2021-11-12,45188.34,20,144,376.19,2317
1341,3,92,2005-09-19,88609.8,10,144,737.67,2318
1371,3,96,2010-07-19,77964.71,27,144,649.05,2319
1413,3,92,2012-09-08,57397.59,27,144,477.83,2320
1473,3,174,2019-07-19,67393.24,9,144,561.04,2321
1557,3,30,2006-04-12,67282.86,15,144,560.12,2322
1623,3,74,2004-07-23,68120.25,30,144,567.09,2323
1641,3,66,2010-10-15,90171.39,33,144,750.67,2324
1707,3,47,2007-06-14,31382.63,8,144,261.26,2325
1719,3,63,2012-08-29,78747.19,10,144,655.56,2326
1821,3,163,2003-12-23,33194.51,40,144,276.34,2327
1839,3,63,2011-04-23,76731.37,12,144,638.78,2328
1857,3,143,2010-03-25,84243.48,27,144,701.32,2329
1923,3,163,2009-11-06,73232.5,21,144,609.65,2330
1977,3,125,2016-03-14,32012.55,35,144,266.5,2331
1983,3,82,2013-01-19,47777.77,4,144,397.74,2332
2031,3,153,2004-03-30,68162.7,29,144,567.45,2333
2043,3,3,2004-07-01,28955.91,26,144,241.05,2334
2073,3,147,2004-08-22,89974.43,15,144,749.03,2335
2181,3,115,2009-08-19,5864.43,2,144,48.82,2336
2229,3,28,2014-07-01,71522.82,16,144,595.42,2337
2271,3,177,2011-12-23,22587.37,30,144,188.04,2338
2283,3,51,2017-04-24,99226.68,17,144,826.05,2339
3579,3,300,2020-12-12,93222.54,29,144,678,2340
906,3,59,2016-04-20,60784.55,38,144,517.55,2341
978,3,104,2016-01-05,29386.62,31,144,250.21,2342
1146,3,150,2006-12-05,60765.84,13,144,517.39,2343
1266,3,88,2023-09-30,64397.52,12,144,548.32,2344
1338,3,8,2018-08-19,39067.27,22,144,332.64,2345
1362,3,130,2007-11-14,6982.97,12,144,59.46,2346
1578,3,21,2004-10-13,77689.61,29,144,661.49,2347
1698,3,113,2009-10-19,17843.15,35,144,151.93,2348
1758,3,45,2004-06-05,62232.89,7,144,529.88,2349
1818,3,182,2022-01-13,43767.1,38,144,372.66,2350
2082,3,138,2013-03-17,88036.33,22,144,749.59,2351
2202,3,170,2015-12-11,30918.82,2,144,263.26,2352
2298,3,24,2011-01-16,10710.99,3,144,91.2,2353
2778,3,21,2017-01-03,18992.28,28,180,136.71,2354
2934,3,165,2010-08-19,83301.51,36,180,599.61,2355
2994,3,147,2014-10-21,62697.37,7,180,451.3,2356
3006,3,173,2010-03-19,30821.51,31,180,221.85,2357
3054,3,4,2010-01-10,44749.43,28,180,322.11,2358
3126,3,121,2020-10-29,3855.86,12,180,27.75,2359
3222,3,91,2009-02-01,67246.32,38,180,484.04,2360
3282,3,181,2021-02-23,76774.23,15,180,552.62,2361
18,3,85,2017-10-24,44593.92,35,180,320.99,2362
654,3,22,2023-11-29,78401,27,180,564.33,2363
678,3,97,2011-08-25,57744.53,20,180,415.65,2364
834,3,62,2004-01-14,76474.21,9,180,550.46,2365
1002,3,27,2005-10-13,9547.53,10,180,68.72,2366
1158,3,143,2018-10-12,48479.47,39,180,348.96,2367
1374,3,163,2005-01-04,74666.34,19,180,537.45,2368
1434,3,192,2008-07-20,14324.21,21,180,103.11,2369
1506,3,100,2021-01-15,3503.51,6,180,25.22,2370
1626,3,179,2006-11-04,86521.4,31,180,622.78,2371
1686,3,147,2018-03-15,83329.33,37,180,599.81,2372
1926,3,72,2014-06-30,57395.4,31,180,413.13,2373
2358,3,152,2015-03-23,5867.85,35,180,42.24,2374
2454,3,57,2010-05-15,84479.84,24,144,703.28,2375
2466,3,200,2006-01-13,47553.5,38,144,395.88,2376
2514,3,71,2015-06-24,62377.62,27,144,519.29,2377
2874,3,127,2008-08-21,23639.24,30,144,196.79,2378
3138,3,181,2014-09-13,57946.69,16,144,482.4,2379
3258,3,25,2013-04-10,83128.55,17,144,692.03,2380
3414,3,36,2020-06-24,89456.36,27,144,744.71,2381
3438,3,22,2020-04-25,98955.11,23,144,823.79,2382
6,3,111,2015-03-08,58874.4,5,144,490.12,2383
618,3,163,2013-02-11,23629.8,22,144,196.72,2384
642,3,141,2006-08-02,75593.52,1,144,629.31,2385
894,3,23,2019-07-17,71266.9,5,144,593.29,2386
1074,3,183,2009-05-13,17741.92,39,144,147.7,2387
1194,3,145,2007-08-07,29749.93,1,144,247.66,2388
1542,3,38,2021-05-15,19470.82,39,144,162.09,2389
1614,3,69,2012-10-01,79996.77,38,144,665.96,2390
1878,3,30,2022-12-16,36735.1,2,144,305.82,2391
1962,3,145,2017-09-16,40471.71,31,144,336.92,2392
2238,3,123,2019-03-04,43709.33,38,144,363.87,2393
2382,3,109,2018-04-10,26553.5,3,144,221.05,2394
1152,3,48,2009-05-07,69825.75,4,144,594.53,2395
1284,3,192,2018-03-13,60659.2,22,144,516.49,2396
1524,3,73,2008-03-28,68828.16,6,144,586.04,2397
1728,3,129,2007-10-07,20943.68,38,144,178.33,2398
1788,3,97,2023-10-30,70532.5,21,144,600.55,2399
1884,3,77,2007-09-26,79360.45,20,144,675.72,2400
2076,3,109,2010-04-08,21690.68,3,144,184.69,2401
2304,3,37,2020-05-07,96149.4,7,144,818.67,2402
2568,3,193,2013-12-13,2555.38,1,144,21.76,2403
3048,3,121,2007-05-04,8986.83,27,180,64.69,2404
3156,3,200,2018-06-04,69012.25,33,180,496.75,2405
3252,3,159,2012-11-12,5165.31,11,180,37.18,2406
3324,3,111,2013-05-01,14833.36,14,180,106.77,2407
48,3,124,2007-09-16,24801.79,17,180,178.52,2408
192,3,8,2016-01-18,74564.56,4,180,536.72,2409
1308,3,72,2021-04-05,41051.8,22,180,295.49,2410
2004,3,45,2022-03-05,21379.55,19,180,153.89,2411
2172,3,11,2006-06-25,68267.27,16,180,491.39,2412
2388,3,129,2004-03-19,90286.95,1,180,649.89,2413
2472,3,58,2005-04-30,54499.36,16,180,392.29,2414
2676,3,144,2004-06-11,16305.72,35,180,117.37,2415
2592,3,66,2008-08-25,61391,23,144,511.07,2416
2712,3,66,2008-02-15,51795.58,36,144,431.19,2417
2724,3,130,2017-10-29,8907.66,17,144,74.16,2418
2868,3,124,2017-01-17,80630.1,25,144,671.24,2419
3084,3,29,2020-04-26,34366.72,28,144,286.1,2420
3456,3,13,2004-11-11,7955.66,12,144,66.23,2421
96,3,72,2014-08-06,92282.79,18,144,768.24,2422
