exception_id,customer_id,employee_id,open_date,review_date,doc_status,description,comments
1560,18231,2038,2016-12-01,2018-04-20,Exception,Identity,
1561,17254,15842,2015-12-01,2017-05-15,Missing,Identity,
1562,2664,26709,2017-09-03,2019-03-04,Missing,Identity,
1563,22116,7687,2015-08-03,2017-03-21,Exception,Identity,
1564,8308,11696,2011-05-25,2012-12-26,Exception,Identity,
1565,15882,488,2018-06-25,2019-12-15,Missing,CIP Exception,ID has Expired
1566,27612,17716,2015-09-09,2017-03-19,Exception,CIP Exception,Please re-scan ID Verification
1567,21690,2043,2011-10-25,2013-03-20,Missing,Identity,
1568,28816,17942,2017-02-10,2018-08-21,Exception,CIP Exception,Please re-scan ID Verification
1569,7933,8667,2018-11-10,2020-04-06,Missing,Identity,
1570,14349,41,2017-04-20,2018-09-20,Missing,Identity,
1571,1894,9557,2012-04-26,2013-11-03,Missing,Identity,
1572,8432,18549,2011-01-18,2012-08-20,Missing,CIP Exception,ID has Expired
1573,9202,25714,2017-06-27,2018-11-09,Missing,CIP Exception,Please re-scan ID Verification
1574,18759,22908,2016-05-27,2017-12-08,Exception,Identity,
1575,28954,19955,2010-11-04,2012-05-22,Missing,CIP Exception,ID has Expired
1576,14695,24534,2014-09-06,2016-02-29,Exception,CIP Exception,ID has Expired
1577,643,1149,2015-11-07,2017-06-03,Missing,Identity,
1578,3316,15197,2018-04-27,2019-10-15,Exception,CIP Exception,Please re-scan ID Verification
1579,22862,28408,2014-08-29,2016-01-13,Missing,Identity,
1580,15991,674,2015-08-27,2017-03-03,Exception,Identity,
1581,9955,26772,2019-01-04,2020-08-08,Missing,CIP Exception,Please re-scan ID Verification
1582,26648,4443,2015-11-24,2017-06-24,Missing,Identity,
1583,16468,16532,2013-05-14,2014-12-29,Missing,CIP Exception,ID has Expired
1584,28840,10209,2018-11-09,2020-05-23,Missing,Identity,
1585,3075,19000,2011-03-18,2012-10-24,Missing,CIP Exception,Please re-scan ID Verification
1586,2951,18173,2014-05-10,2015-11-30,Missing,CIP Exception,Please re-scan ID Verification
1587,4175,21103,2014-12-24,2016-06-26,Exception,Identity,
1588,13950,12206,2010-01-12,2011-06-24,Missing,CIP Exception,Please re-scan ID Verification
1589,25840,24441,2010-09-19,2012-02-10,Missing,CIP Exception,Please re-scan ID Verification
1590,7406,11999,2013-07-11,2014-12-24,Missing,CIP Exception,ID has Expired
1591,16696,20368,2010-08-30,2012-03-13,Exception,Identity,
1592,6215,26279,2018-04-15,2019-10-28,Exception,Identity,
1593,23268,22324,2010-03-14,2011-10-16,Missing,CIP Exception,ID has Expired
1594,19079,5782,2017-06-22,2019-01-25,Exception,Identity,
1595,2377,26847,2012-09-13,2014-03-24,Missing,CIP Exception,ID has Expired
1596,14737,22580,2019-11-20,2021-05-16,Missing,CIP Exception,ID has Expired
1597,19862,9510,2019-03-22,2020-10-08,Exception,Identity,
1598,20116,26828,2015-12-08,2017-07-06,Missing,Identity,
1599,25532,1828,2015-06-16,2016-12-16,Missing,Identity,
1600,4531,13247,2020-02-07,2021-09-22,Missing,CIP Exception,ID has Expired
1601,9252,19562,2012-09-04,2014-03-17,Missing,CIP Exception,Please re-scan ID Verification
1602,10339,7396,2014-02-21,2015-07-16,Missing,CIP Exception,ID has Expired
1603,12328,14981,2014-08-27,2016-03-21,Missing,CIP Exception,ID has Expired
1604,13844,27483,2011-09-10,2013-04-08,Exception,CIP Exception,Please re-scan ID Verification
1605,4995,17293,2011-09-16,2013-03-29,Missing,CIP Exception,Please re-scan ID Verification
1606,16397,15862,2010-10-08,2012-04-16,Exception,CIP Exception,ID has Expired
1607,15853,11606,2009-12-11,2011-06-13,Exception,CIP Exception,Please re-scan ID Verification
1608,26449,5040,2010-06-19,2011-11-25,Exception,CIP Exception,ID has Expired
1609,20412,7225,2013-04-06,2014-08-19,Missing,CIP Exception,Please re-scan ID Verification
1610,4289,18281,2017-05-06,2018-11-10,Exception,Identity,
1611,9125,16148,2015-01-10,2016-05-27,Exception,Identity,
1612,12730,18554,2015-09-01,2017-03-22,Exception,Identity,
1613,22580,28713,2012-08-05,2013-12-30,Exception,Identity,
1614,20409,572,2018-12-28,2020-07-13,Exception,CIP Exception,ID has Expired
1615,198,25232,2016-02-27,2017-10-14,Missing,CIP Exception,Please re-scan ID Verification
1616,23561,26219,2015-06-23,2017-01-24,Exception,Identity,
1617,7300,15112,2010-07-25,2012-01-13,Exception,Identity,
1618,20151,25697,2016-06-13,2017-12-22,Missing,CIP Exception,ID has Expired
1619,18024,20318,2018-01-31,2019-07-19,Exception,CIP Exception,ID has Expired
1620,25398,25825,2010-09-16,2012-04-23,Missing,Identity,
1621,12991,18833,2020-08-06,2021-12-29,Missing,CIP Exception,ID has Expired
1622,26446,22189,2015-02-01,2016-08-13,Exception,CIP Exception,ID has Expired
1623,13930,18320,2013-10-14,2015-03-10,Missing,Identity,
1624,7369,19766,2014-02-28,2015-10-21,Missing,CIP Exception,Please re-scan ID Verification
1625,14859,16340,2020-06-22,2021-12-14,Missing,CIP Exception,ID has Expired
1626,5773,20917,2015-04-02,2016-09-02,Missing,Identity,
1627,13253,13036,2012-05-05,2013-10-24,Exception,CIP Exception,ID has Expired
1628,12156,6892,2017-11-22,2019-05-01,Exception,Identity,
1629,15746,9810,2012-05-04,2013-10-22,Exception,CIP Exception,ID has Expired
1630,24472,3313,2018-05-28,2020-01-01,Missing,CIP Exception,Please re-scan ID Verification
1631,836,2240,2018-01-24,2019-07-06,Exception,CIP Exception,Please re-scan ID Verification
1632,1996,17920,2011-05-20,2012-11-30,Exception,CIP Exception,Please re-scan ID Verification
1633,8294,14478,2018-06-19,2019-12-03,Exception,Identity,
1634,18946,18172,2011-11-02,2013-05-20,Exception,Identity,
1635,66,11237,2014-03-31,2015-09-10,Exception,Identity,
1636,13282,16216,2015-01-25,2016-08-24,Missing,Identity,
1637,18777,28790,2020-01-11,2021-07-12,Missing,CIP Exception,Please re-scan ID Verification
1638,28863,17031,2011-11-14,2013-06-06,Exception,Identity,
1639,7691,6756,2012-02-01,2013-09-15,Exception,CIP Exception,ID has Expired
1640,5511,20285,2017-01-05,2018-07-27,Missing,Identity,
1641,3849,17772,2011-09-12,2013-03-11,Missing,Identity,
1642,12951,22523,2011-03-19,2012-10-26,Missing,CIP Exception,ID has Expired
1643,1188,9838,2014-12-23,2016-07-08,Missing,CIP Exception,Please re-scan ID Verification
1644,2695,2871,2010-01-21,2011-06-21,Exception,Identity,
1645,15614,18825,2016-04-29,2017-09-21,Exception,CIP Exception,Please re-scan ID Verification
1646,19351,23432,2014-11-29,2016-05-25,Exception,Identity,
1647,26355,13987,2019-10-02,2021-05-13,Exception,CIP Exception,ID has Expired
1648,22875,27114,2015-09-17,2017-02-01,Exception,Identity,
1649,12420,8728,2010-07-25,2012-02-23,Exception,CIP Exception,Please re-scan ID Verification
1650,10988,1328,2017-08-09,2019-01-17,Exception,Identity,
1651,17337,20564,2018-02-18,2019-07-26,Missing,CIP Exception,Please re-scan ID Verification
1652,6613,23891,2019-04-19,2020-09-23,Missing,CIP Exception,ID has Expired
1653,25110,3648,2018-09-03,2020-03-10,Exception,Identity,
1654,19995,2461,2018-02-22,2019-10-12,Exception,CIP Exception,ID has Expired
1655,16204,15604,2016-05-02,2017-11-06,Missing,CIP Exception,ID has Expired
1656,15805,11981,2015-02-15,2016-08-11,Exception,CIP Exception,ID has Expired
1657,5216,21195,2019-04-17,2020-09-07,Missing,Identity,
1658,7994,11774,2018-11-02,2020-04-15,Missing,Identity,
1659,25837,20305,2017-01-28,2018-07-12,Missing,Identity,
1660,20828,10631,2014-11-09,2016-03-27,Missing,Identity,
1661,22831,8977,2018-08-18,2020-02-03,Missing,Identity,
1662,8561,25549,2018-02-14,2019-08-24,Missing,Identity,
1663,14074,10603,2017-04-05,2018-09-15,Exception,Identity,
1664,924,21187,2011-03-14,2012-09-15,Missing,CIP Exception,Please re-scan ID Verification
1665,17587,23730,2013-11-27,2015-07-05,Missing,CIP Exception,Please re-scan ID Verification
1666,8153,14159,2010-06-17,2012-02-07,Exception,Identity,
1667,8800,15870,2015-09-02,2017-02-23,Missing,CIP Exception,Please re-scan ID Verification
1668,13254,525,2011-10-23,2013-05-18,Exception,CIP Exception,ID has Expired
1669,14483,21849,2016-03-14,2017-10-19,Exception,CIP Exception,Please re-scan ID Verification
1670,5622,10232,2018-07-05,2019-11-19,Exception,CIP Exception,Please re-scan ID Verification
1671,16624,8846,2019-05-02,2020-09-14,Exception,Identity,
1672,22779,2195,2018-07-03,2019-11-18,Missing,CIP Exception,ID has Expired
1673,22435,24750,2014-08-08,2016-02-09,Exception,Identity,
1674,22643,20262,2012-07-11,2014-02-24,Exception,CIP Exception,Please re-scan ID Verification
1675,3100,10071,2012-03-22,2013-08-28,Missing,Identity,
1676,12940,14538,2014-02-25,2015-09-09,Missing,CIP Exception,Please re-scan ID Verification
1677,703,5180,2016-04-14,2017-09-10,Missing,CIP Exception,ID has Expired
1678,18107,6966,2018-01-04,2019-06-22,Missing,CIP Exception,Please re-scan ID Verification
1679,5358,24815,2011-02-25,2012-07-11,Exception,CIP Exception,Please re-scan ID Verification
1680,14746,21881,2014-12-23,2016-05-31,Exception,CIP Exception,Please re-scan ID Verification
1681,25804,24519,2015-07-14,2016-11-28,Missing,Identity,
1682,17530,9242,2013-02-28,2014-08-16,Missing,CIP Exception,ID has Expired
1683,12453,11495,2014-12-07,2016-06-17,Missing,CIP Exception,ID has Expired
1684,22140,28543,2014-03-18,2015-10-19,Exception,Identity,
1685,706,7790,2015-08-17,2017-03-10,Exception,CIP Exception,ID has Expired
1686,9126,162,2016-02-17,2017-07-02,Missing,CIP Exception,Please re-scan ID Verification
1687,11811,22928,2017-01-25,2018-06-24,Exception,CIP Exception,ID has Expired
1688,26653,84,2016-10-28,2018-04-20,Exception,CIP Exception,Please re-scan ID Verification
1689,9520,26140,2010-04-20,2011-12-09,Exception,CIP Exception,ID has Expired
1690,20228,267,2016-07-15,2018-02-17,Exception,Identity,
1691,18155,25063,2018-03-16,2019-08-18,Exception,Identity,
1692,13661,4429,2015-12-13,2017-05-26,Missing,Identity,
1693,24875,12169,2019-01-07,2020-08-15,Missing,Identity,
1694,26520,10220,2011-09-28,2013-02-24,Exception,Identity,
1695,14060,3427,2017-07-22,2018-12-25,Exception,Identity,
1696,8444,23534,2015-04-23,2016-11-21,Exception,CIP Exception,Please re-scan ID Verification
1697,9695,15888,2010-04-16,2011-11-22,Missing,Identity,
1698,16693,10703,2018-07-11,2020-02-05,Exception,Identity,
1699,28239,8560,2014-09-14,2016-02-01,Missing,Identity,
1700,10028,5521,2012-10-31,2014-04-21,Exception,Identity,
1701,2167,8739,2019-09-22,2021-03-28,Missing,Identity,
1702,25872,27793,2012-12-03,2014-04-19,Missing,CIP Exception,Please re-scan ID Verification
1703,5081,20791,2018-01-11,2019-06-19,Exception,Identity,
1704,18331,27460,2013-11-02,2015-05-15,Missing,Identity,
1705,20696,14372,2019-09-21,2021-04-20,Exception,CIP Exception,Please re-scan ID Verification
1706,20939,5204,2011-06-01,2013-01-02,Exception,Identity,
1707,15207,3983,2013-03-16,2014-10-27,Exception,CIP Exception,ID has Expired
1708,28038,5633,2019-10-24,2021-04-03,Missing,CIP Exception,Please re-scan ID Verification
1709,18387,25740,2016-06-19,2018-01-29,Missing,Identity,
1710,3277,23178,2010-12-14,2012-05-07,Exception,Identity,
1711,10646,22393,2018-11-09,2020-04-09,Missing,Identity,
1712,2353,26242,2009-12-14,2011-06-09,Missing,Identity,
1713,23253,26300,2018-11-23,2020-06-23,Missing,Identity,
1714,10107,19388,2011-11-03,2013-06-01,Exception,CIP Exception,ID has Expired
1715,17522,25106,2020-02-23,2021-08-12,Missing,CIP Exception,ID has Expired
1716,9654,2035,2019-07-09,2020-12-03,Missing,CIP Exception,Please re-scan ID Verification
1717,20464,13100,2010-06-28,2011-12-21,Missing,Identity,
1718,10839,3275,2014-10-16,2016-03-24,Missing,CIP Exception,Please re-scan ID Verification
1719,17086,9733,2019-01-21,2020-07-16,Missing,Identity,
1720,25100,25579,2015-11-26,2017-05-26,Missing,Identity,
1721,23583,13421,2019-06-10,2021-01-21,Missing,CIP Exception,ID has Expired
1722,11279,18238,2016-10-04,2018-03-22,Missing,CIP Exception,ID has Expired
1723,9527,3450,2014-05-06,2015-10-13,Exception,CIP Exception,Please re-scan ID Verification
1724,15650,6921,2016-10-23,2018-05-24,Exception,CIP Exception,Please re-scan ID Verification
1725,2261,17003,2012-07-26,2014-03-03,Missing,Identity,
1726,17205,27610,2019-10-14,2021-05-24,Missing,Identity,
1727,8486,28428,2018-04-13,2019-08-29,Missing,CIP Exception,ID has Expired
1728,28977,15240,2014-05-08,2015-12-07,Exception,CIP Exception,Please re-scan ID Verification
1729,14916,25716,2017-08-15,2019-03-11,Exception,CIP Exception,Please re-scan ID Verification
1730,11043,19019,2017-07-11,2018-11-25,Exception,CIP Exception,Please re-scan ID Verification
1731,12240,12578,2019-01-13,2020-06-12,Exception,Identity,
1732,19912,20846,2020-06-19,2021-12-06,Missing,Identity,
1733,7730,21716,2014-03-06,2015-08-09,Missing,CIP Exception,Please re-scan ID Verification
1734,3135,4927,2020-09-22,2022-03-25,Missing,CIP Exception,Please re-scan ID Verification
1735,7606,8639,2020-05-03,2021-10-25,Missing,Identity,
1736,6280,27657,2017-03-03,2018-08-12,Exception,Identity,
1737,18258,19044,2010-08-29,2012-02-24,Exception,Identity,
1738,20820,23022,2010-07-04,2011-11-26,Missing,CIP Exception,Please re-scan ID Verification
1739,19467,15369,2019-03-13,2020-10-12,Exception,CIP Exception,Please re-scan ID Verification
1740,7206,25975,2019-09-05,2021-04-12,Missing,CIP Exception,ID has Expired
1741,12714,8021,2019-09-13,2021-02-07,Missing,Identity,
1742,4466,18262,2011-03-27,2012-11-14,Missing,CIP Exception,ID has Expired
1743,8098,14166,2015-08-06,2017-02-11,Exception,Identity,
1744,10695,19317,2016-06-05,2017-11-07,Missing,Identity,
1745,26064,6957,2014-11-18,2016-05-01,Missing,CIP Exception,ID has Expired
1746,7969,22712,2013-06-06,2014-12-11,Exception,Identity,
1747,8325,10577,2011-02-22,2012-07-06,Missing,CIP Exception,Please re-scan ID Verification
1748,9517,9665,2013-09-25,2015-04-16,Exception,Identity,
1749,7126,18030,2012-03-29,2013-08-17,Exception,CIP Exception,Please re-scan ID Verification
1750,15440,24954,2018-02-20,2019-09-27,Missing,Identity,
1751,14368,6521,2015-11-22,2017-05-01,Exception,CIP Exception,ID has Expired
1752,27416,4704,2011-11-06,2013-04-13,Exception,CIP Exception,ID has Expired
1753,6164,11499,2016-03-03,2017-10-20,Exception,CIP Exception,Please re-scan ID Verification
1754,25504,25584,2014-06-20,2015-12-25,Exception,CIP Exception,ID has Expired
1755,12464,25583,2013-01-11,2014-08-09,Missing,Identity,
1756,14638,4452,2012-08-09,2014-03-17,Exception,Identity,
1757,24633,23883,2010-02-02,2011-09-19,Missing,Identity,
1758,12950,6894,2016-06-22,2017-11-20,Missing,Identity,
1759,6008,24589,2016-10-22,2018-03-30,Exception,CIP Exception,Please re-scan ID Verification
1760,25433,24624,2015-03-18,2016-08-09,Exception,CIP Exception,ID has Expired
1761,21660,18901,2012-06-14,2014-01-10,Exception,CIP Exception,Please re-scan ID Verification
1762,21097,15765,2016-07-13,2018-02-07,Missing,CIP Exception,ID has Expired
1763,16647,2101,2015-05-16,2016-12-09,Missing,CIP Exception,ID has Expired
1764,9879,1205,2017-06-17,2018-10-30,Missing,Identity,
1765,6436,6451,2016-04-20,2017-11-02,Exception,CIP Exception,Please re-scan ID Verification
1766,21450,25542,2012-09-18,2014-03-04,Missing,Identity,
1767,26669,13179,2010-03-29,2011-11-18,Exception,CIP Exception,ID has Expired
1768,9269,13929,2011-10-06,2013-03-30,Exception,Identity,
1769,16435,17717,2016-08-19,2018-02-01,Missing,Identity,
1770,12974,10987,2018-12-12,2020-05-02,Exception,Identity,
1771,2040,15786,2018-06-30,2020-02-18,Missing,CIP Exception,ID has Expired
1772,22959,8950,2016-05-09,2017-10-12,Missing,Identity,
1773,9869,20194,2012-01-29,2013-07-10,Missing,Identity,
1774,22422,9453,2017-09-08,2019-03-31,Missing,Identity,
1775,3596,8277,2013-07-31,2015-02-21,Exception,Identity,
1776,940,28177,2018-08-20,2020-02-22,Exception,CIP Exception,Please re-scan ID Verification
1777,13404,10057,2016-08-05,2018-01-20,Exception,Identity,
1778,18160,8608,2011-04-30,2012-11-07,Exception,Identity,
1779,1560,26390,2013-07-01,2014-11-17,Missing,CIP Exception,ID has Expired
1780,20490,20482,2012-01-20,2013-09-03,Exception,CIP Exception,Please re-scan ID Verification
1781,5459,21305,2014-01-29,2015-07-09,Exception,CIP Exception,ID has Expired
1782,3354,6394,2016-09-29,2018-04-20,Missing,Identity,
1783,25199,15257,2020-04-29,2021-10-20,Missing,Identity,
1784,19625,16525,2017-08-23,2019-01-23,Exception,Identity,
1785,20750,21439,2010-07-26,2012-02-20,Missing,Identity,
1786,23375,3138,2020-08-31,2022-02-28,Missing,CIP Exception,ID has Expired
1787,26386,21835,2010-06-24,2012-01-22,Exception,CIP Exception,Please re-scan ID Verification
1788,20441,17177,2019-01-22,2020-08-24,Missing,CIP Exception,Please re-scan ID Verification
1789,18580,13967,2020-08-12,2022-01-12,Missing,CIP Exception,Please re-scan ID Verification
1790,13137,27749,2011-09-04,2013-02-23,Exception,Identity,
1791,19353,1415,2017-10-15,2019-05-25,Exception,CIP Exception,ID has Expired
1792,528,24292,2017-03-02,2018-10-16,Missing,CIP Exception,ID has Expired
1793,3411,13969,2015-07-31,2017-01-07,Exception,Identity,
1794,26508,19993,2013-12-04,2015-06-13,Exception,Identity,
1795,11577,28817,2016-11-13,2018-05-15,Missing,CIP Exception,Please re-scan ID Verification
1796,7399,3560,2013-03-06,2014-09-02,Missing,CIP Exception,Please re-scan ID Verification
1797,19984,28016,2010-04-04,2011-08-31,Exception,CIP Exception,ID has Expired
1798,21208,25362,2014-10-08,2016-04-07,Exception,CIP Exception,Please re-scan ID Verification
1799,22590,5761,2016-12-15,2018-07-05,Exception,CIP Exception,Please re-scan ID Verification
1800,9681,13853,2012-07-20,2014-03-02,Exception,Identity,
1801,6196,1034,2011-03-10,2012-08-31,Exception,Identity,
1802,28062,2478,2014-10-25,2016-06-16,Exception,Identity,
1803,5988,8098,2012-10-04,2014-04-25,Exception,Identity,
1804,21238,11630,2012-08-26,2014-01-22,Exception,Identity,
1805,14636,20873,2018-07-13,2019-12-02,Missing,CIP Exception,ID has Expired
1806,10800,25510,2018-06-17,2020-02-02,Missing,CIP Exception,ID has Expired
1807,15623,7236,2010-11-07,2012-05-02,Missing,CIP Exception,ID has Expired
1808,23045,27668,2012-05-20,2013-11-03,Missing,CIP Exception,ID has Expired
1809,6566,15482,2012-05-25,2013-11-06,Exception,Identity,
1810,15296,11686,2015-07-26,2017-01-16,Missing,CIP Exception,ID has Expired
1811,14318,2537,2015-01-15,2016-07-31,Missing,Identity,
1812,71,24838,2012-08-16,2014-02-22,Missing,Identity,
1813,16383,15873,2018-05-22,2020-01-12,Exception,CIP Exception,Please re-scan ID Verification
1814,12150,27153,2015-12-08,2017-07-10,Missing,CIP Exception,ID has Expired
1815,12325,2214,2012-11-11,2014-06-18,Exception,CIP Exception,ID has Expired
1816,25251,26706,2018-09-02,2020-02-26,Exception,Identity,
1817,4122,11108,2015-08-11,2017-03-21,Missing,Identity,
1818,26755,10192,2013-10-11,2015-03-28,Exception,Identity,
1819,21012,25271,2020-07-30,2021-12-31,Missing,Identity,
1820,18595,12761,2009-10-20,2011-06-08,Exception,CIP Exception,ID has Expired
1821,23991,14811,2010-07-22,2012-03-06,Exception,CIP Exception,Please re-scan ID Verification
1822,1825,15029,2017-06-22,2018-11-22,Exception,CIP Exception,ID has Expired
1823,3602,28920,2015-02-16,2016-08-19,Missing,CIP Exception,Please re-scan ID Verification
