account_exception_id,account_id,employee_id,exception_date,exception_status,exception_type,description
1144,22309,7366,2014-09-12,Resolved,Overdrawn account,Account balance dropped below zero
1145,14781,4172,2010-09-22,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
1146,8843,872,2016-09-19,In progress,Unauthorized transaction,Suspicious transaction detected on the account
1147,4937,20449,2012-07-26,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
1148,28290,18269,2016-03-27,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
1149,26602,3742,2012-08-31,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
1150,21598,8404,2020-04-04,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
1151,1448,7311,2010-01-20,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
1152,24506,12174,2020-07-28,In progress,Unauthorized transaction,Suspicious transaction detected on the account
1153,15025,5182,2012-10-29,In progress,Overdrawn account,Account balance dropped below zero
1154,25413,8690,2012-01-11,Under investigation,Overdrawn account,Account balance dropped below zero
1155,15088,4511,2010-03-14,In progress,Overdrawn account,Account balance dropped below zero
1156,22464,24008,2020-09-03,Under investigation,Overdrawn account,Account balance dropped below zero
1157,17170,18567,2017-12-07,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
1158,18606,4259,2011-07-13,In progress,Overdrawn account,Account balance dropped below zero
1159,12894,28210,2011-04-26,Under investigation,Overdrawn account,Account balance dropped below zero
1160,10667,6516,2015-10-29,Resolved,Overdrawn account,Account balance dropped below zero
1161,27238,6955,2019-04-01,In progress,Account freeze,Account temporarily frozen due to suspected fraud
1162,2039,8154,2020-09-21,In progress,Unauthorized transaction,Suspicious transaction detected on the account
1163,24465,22004,2019-01-14,In progress,Account freeze,Account temporarily frozen due to suspected fraud
1164,10814,18259,2013-05-01,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
1165,23420,19154,2011-08-02,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
1166,13126,3469,2010-10-02,Resolved,Overdrawn account,Account balance dropped below zero
1167,10599,26437,2018-10-27,Resolved,Overdrawn account,Account balance dropped below zero
1168,26428,1761,2012-12-16,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
1169,5055,7646,2015-10-03,In progress,Overdrawn account,Account balance dropped below zero
1170,2876,18489,2011-06-06,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
1171,9242,12320,2014-08-10,In progress,Overdrawn account,Account balance dropped below zero
1172,10258,19504,2014-01-26,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
1173,23040,20486,2016-01-15,In progress,Overdrawn account,Account balance dropped below zero
1174,9646,27131,2012-04-08,Resolved,Overdrawn account,Account balance dropped below zero
1175,10997,1274,2015-06-11,In progress,Unauthorized transaction,Suspicious transaction detected on the account
1176,25662,5140,2009-11-09,Resolved,Overdrawn account,Account balance dropped below zero
1177,2113,11349,2017-03-16,In progress,Account freeze,Account temporarily frozen due to suspected fraud
1178,13513,18921,2014-07-07,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
1179,11082,525,2012-11-14,Resolved,Overdrawn account,Account balance dropped below zero
1180,19985,27811,2018-04-25,In progress,Overdrawn account,Account balance dropped below zero
1181,18569,11721,2018-06-23,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
1182,18160,18207,2013-10-27,In progress,Overdrawn account,Account balance dropped below zero
1183,28510,2863,2013-03-31,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
1184,25953,15500,2014-03-20,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
1185,19559,16026,2017-09-03,In progress,Account freeze,Account temporarily frozen due to suspected fraud
1186,14656,14169,2019-09-29,In progress,Account freeze,Account temporarily frozen due to suspected fraud
1187,28314,9802,2017-01-19,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
1188,17788,13302,2016-12-29,In progress,Account freeze,Account temporarily frozen due to suspected fraud
1189,7279,17215,2012-08-18,Resolved,Overdrawn account,Account balance dropped below zero
1190,3414,14007,2016-04-26,Resolved,Overdrawn account,Account balance dropped below zero
1191,20798,27036,2018-05-07,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
1192,22141,20680,2016-10-31,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
1193,3953,24552,2016-03-29,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
1194,1853,11184,2011-03-20,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
1195,16265,21951,2012-05-01,In progress,Overdrawn account,Account balance dropped below zero
1196,9527,10879,2010-02-04,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
1197,18617,11112,2014-05-08,Under investigation,Overdrawn account,Account balance dropped below zero
1198,26713,24743,2018-01-27,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
1199,3066,6134,2019-01-06,In progress,Overdrawn account,Account balance dropped below zero
1200,1545,9618,2018-07-15,In progress,Unauthorized transaction,Suspicious transaction detected on the account
1201,22570,11385,2020-06-20,In progress,Overdrawn account,Account balance dropped below zero
1202,24456,7620,2013-01-15,In progress,Account freeze,Account temporarily frozen due to suspected fraud
1203,19072,23398,2019-09-26,In progress,Unauthorized transaction,Suspicious transaction detected on the account
1204,11888,15523,2012-10-01,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
1205,24108,25318,2010-03-30,Resolved,Overdrawn account,Account balance dropped below zero
1206,21484,3401,2012-01-13,Under investigation,Overdrawn account,Account balance dropped below zero
1207,21951,11390,2011-10-03,In progress,Unauthorized transaction,Suspicious transaction detected on the account
1208,24636,18016,2018-06-15,In progress,Account freeze,Account temporarily frozen due to suspected fraud
1209,25456,3391,2012-10-06,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
1210,25760,4505,2019-08-30,Under investigation,Overdrawn account,Account balance dropped below zero
1211,2345,14582,2019-07-29,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
1212,5955,5566,2012-08-11,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
1213,22548,203,2012-08-29,In progress,Overdrawn account,Account balance dropped below zero
1214,12157,16653,2011-04-14,Resolved,Overdrawn account,Account balance dropped below zero
1215,875,19021,2014-03-28,In progress,Unauthorized transaction,Suspicious transaction detected on the account
1216,6309,238,2016-01-14,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
1217,5194,25423,2014-04-27,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
1218,16157,15489,2011-05-24,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
1219,3340,20432,2012-12-11,In progress,Unauthorized transaction,Suspicious transaction detected on the account
1220,15862,13706,2014-04-02,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
1221,28857,26157,2016-04-09,In progress,Overdrawn account,Account balance dropped below zero
1222,28518,8510,2011-06-10,Under investigation,Overdrawn account,Account balance dropped below zero
1223,22270,22641,2018-09-06,In progress,Overdrawn account,Account balance dropped below zero
1224,17237,28157,2018-03-09,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
1225,25325,9643,2017-04-22,Resolved,Overdrawn account,Account balance dropped below zero
1226,4573,3361,2015-08-21,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
1227,25480,28095,2018-08-03,In progress,Account freeze,Account temporarily frozen due to suspected fraud
1228,19250,6347,2020-06-03,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
1229,4980,20343,2011-02-04,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
1230,2133,19654,2019-08-14,In progress,Unauthorized transaction,Suspicious transaction detected on the account
1231,28172,28494,2016-08-28,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
1232,27396,22862,2020-05-19,In progress,Unauthorized transaction,Suspicious transaction detected on the account
1233,14588,773,2018-09-20,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
1234,17484,9856,2017-04-03,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
1235,15133,22679,2013-07-06,Under investigation,Overdrawn account,Account balance dropped below zero
1236,20209,17234,2010-01-02,In progress,Overdrawn account,Account balance dropped below zero
1237,11592,27607,2014-03-27,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
1238,10729,25952,2015-03-15,Resolved,Overdrawn account,Account balance dropped below zero
1239,15732,2981,2019-06-13,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
1240,24677,18994,2011-05-19,Resolved,Overdrawn account,Account balance dropped below zero
1241,18512,1520,2017-12-09,In progress,Unauthorized transaction,Suspicious transaction detected on the account
1242,22414,14898,2017-06-09,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
1243,18193,26000,2019-11-28,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
1244,27726,4620,2017-11-26,In progress,Account freeze,Account temporarily frozen due to suspected fraud
1245,16195,27677,2012-12-27,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
1246,16299,2408,2017-09-10,In progress,Unauthorized transaction,Suspicious transaction detected on the account
1247,23890,17356,2009-12-18,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
1248,15261,16820,2018-11-11,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
1249,7053,27633,2016-06-15,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
1250,13893,3135,2012-11-17,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
1251,12583,3193,2017-09-30,In progress,Overdrawn account,Account balance dropped below zero
1252,18107,26100,2017-06-10,Resolved,Overdrawn account,Account balance dropped below zero
1253,25829,5400,2020-05-06,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
