LOAN_APPLICATION_ID,PROPERTY_ID,LOAN_TYPE_ID,LOAN_AMOUNT,CUSTOMER_ID,ACCOUNT_ID,APPLIED_DATE,EMPLOYEE_ID
5261,5261,21,61766.4,12151,5261,2013-03-31,5261
5262,5262,22,18833.55,12179,5262,2013-12-08,5262
5263,5263,23,38090.5,12197,5263,2004-12-14,5263
5264,5264,24,7525.28,12188,5264,2022-09-29,5264
5265,5265,25,63675.12,12203,5265,2010-05-20,5265
5266,5266,26,45500.22,12215,5266,2013-07-31,5266
5267,5267,27,82655.85,12219,5267,2019-12-25,5267
5268,5268,28,60145.41,12217,5268,2016-06-11,5268
5269,5269,29,68696.68,12223,5269,2007-04-13,5269
5270,5270,30,61479.27,12245,5270,2015-04-22,5270
5271,5271,31,95044.3,12236,5271,2006-06-24,5271
5272,5272,32,11349.4,12240,5272,2019-01-07,5272
5273,5273,33,38708.92,12252,5273,2015-10-26,5273
5274,5274,34,97482.44,12260,5274,2011-01-21,5274
5275,5275,35,90496.76,12243,5275,2023-03-27,5275
5276,5276,36,75612.75,12278,5276,2004-12-12,5276
5277,5277,37,33612.64,12277,5277,2006-11-18,5277
5278,5278,38,98881.26,12294,5278,2015-08-17,5278
5279,5279,39,17460.74,12287,5279,2019-02-16,5279
5280,5280,40,19351.91,12301,5280,2009-12-07,5280
5281,5281,1,24175.46,12316,5281,2013-12-30,5281
5282,5282,2,39207.65,12330,5282,2013-04-12,5282
5283,5283,3,29539.83,12339,5283,2006-10-24,5283
5284,5284,4,35393.82,12344,5284,2003-07-17,5284
5285,5285,5,15057.44,12346,5285,2005-10-03,5285
5286,5286,6,25328.38,12358,5286,2018-03-31,5286
5287,5287,7,68715.97,12364,5287,2010-04-07,5287
5288,5288,8,85217.63,12367,5288,2020-04-16,5288
5289,5289,9,75726.8,12379,5289,2010-05-24,5289
5290,5290,10,56205.64,12390,5290,2020-01-26,5290
5291,5291,11,7227.95,12371,5291,2022-06-04,5291
5292,5292,12,11913.2,12394,5292,2017-03-26,5292
5293,5293,13,83831.92,12389,5293,2021-02-08,5293
5294,5294,14,15609.56,12420,5294,2019-07-12,5294
5295,5295,15,36193.43,12427,5295,2008-12-01,5295
5296,5296,16,17453.46,12421,5296,2008-09-09,5296
5297,5297,17,86830.71,12431,5297,2003-08-03,5297
5298,5298,18,59372.12,12444,5298,2021-04-19,5298
5299,5299,19,44156.68,12451,5299,2018-11-30,5299
5300,5300,20,56521.16,12453,5300,2005-12-15,5300
5301,5301,21,56457.38,12459,5301,2017-06-26,5301
5302,5302,22,77265.87,12454,5302,2014-05-01,5302
5303,5303,23,34032.46,12477,5303,2009-07-15,5303
5304,5304,24,37439.43,12488,5304,2006-03-01,5304
5305,5305,25,54541.54,12482,5305,2022-09-17,5305
5306,5306,26,97744.83,12471,5306,2015-01-06,5306
5307,5307,27,34297.33,12520,5307,2018-12-07,5307
5308,5308,28,92933.18,12513,5308,2010-01-01,5308
5309,5309,29,26368.36,12538,5309,2020-02-02,5309
5310,5310,30,65933.6,12529,5310,2017-09-22,5310
5311,5311,31,8314.35,12545,5311,2005-03-05,5311
5312,5312,32,61023.31,12536,5312,2008-10-20,5312
5313,5313,33,60784.55,12556,5313,2011-12-17,5313
5314,5314,34,16943.17,12550,5314,2013-05-14,5314
5315,5315,35,7009.7,12560,5315,2021-10-02,5315
5316,5316,36,21040.51,12574,5316,2013-06-16,5316
5317,5317,37,41969.22,12589,5317,2018-04-07,5317
5318,5318,38,38356.47,12582,5318,2003-07-04,5318
5319,5319,39,72352.35,12591,5319,2020-03-20,5319
5320,5320,40,47367.55,12610,5320,2005-10-12,5320
5321,5321,1,3587.65,12587,5321,2019-06-29,5321
5322,5322,2,87673.73,12608,5322,2013-05-07,5322
5323,5323,3,2804.6,12622,5323,2019-04-30,5323
5324,5324,4,36112.6,12626,5324,2022-04-19,5324
5325,5325,5,92632.1,12643,5325,2015-12-01,5325
5326,5326,6,28986.98,12652,5326,2019-10-07,5326
5327,5327,7,4007.59,12662,5327,2005-10-26,5327
5328,5328,8,25179.43,12670,5328,2013-12-05,5328
5329,5329,9,52624.45,12649,5329,2010-08-09,5329
5330,5330,10,29386.62,12678,5330,2017-09-05,5330
5331,5331,11,13147.41,12688,5331,2019-03-17,5331
5332,5332,12,17443.8,12685,5332,2015-05-29,5332
5333,5333,13,72965.12,12683,5333,2018-06-30,5333
5334,5334,14,13459.49,12704,5334,2008-05-13,5334
5335,5335,15,28300.15,12714,5335,2019-10-31,5335
5336,5336,16,17622.65,12717,5336,2015-09-23,5336
5337,5337,17,31809.8,12730,5337,2005-08-18,5337
5338,5338,18,19946.73,12732,5338,2012-03-09,5338
5339,5339,19,72538.76,12729,5339,2022-09-05,5339
5340,5340,20,9866.89,12740,5340,2010-07-23,5340
5341,5341,21,98201.63,12720,5341,2023-05-30,5341
5342,5342,22,90104.3,12737,5342,2008-01-18,5342
5343,5343,23,62046.6,12759,5343,2021-04-27,5343
5344,5344,24,86457.28,12770,5344,2013-03-04,5344
5345,5345,25,95162.27,12779,5345,2006-03-14,5345
5346,5346,26,4376.92,12784,5346,2009-06-20,5346
5347,5347,27,74201.32,12796,5347,2003-08-02,5347
5348,5348,28,88867.92,12815,5348,2022-06-12,5348
5349,5349,29,71294.6,12817,5349,2023-04-29,5349
5350,5350,30,41122.1,12825,5350,2021-09-28,5350
5351,5351,31,45522.79,12820,5351,2018-12-13,5351
5352,5352,32,99953.9,12836,5352,2022-05-02,5352
5353,5353,33,44361.64,12844,5353,2019-11-14,5353
5354,5354,34,54827.29,12834,5354,2012-11-22,5354
5355,5355,35,29840.56,12843,5355,2009-08-10,5355
5356,5356,36,24737,12854,5356,2003-08-14,5356
5357,5357,37,61184.39,12862,5357,2018-03-27,5357
5358,5358,38,96357.41,12874,5358,2015-06-01,5358
5359,5359,39,43456.19,12860,5359,2013-09-16,5359
5360,5360,40,18833.4,12876,5360,2018-04-26,5360
5361,5361,1,2915.8,12894,5361,2005-01-23,5361
5362,5362,2,34672.78,12916,5362,2004-07-21,5362
5363,5363,3,92461.99,12928,5363,2005-01-06,5363
5364,5364,4,60765.84,12932,5364,2011-11-25,5364
5365,5365,5,99372.4,12946,5365,2017-11-03,5365
5366,5366,6,69825.75,12957,5366,2006-07-23,5366
5367,5367,7,21339.99,12956,5367,2005-01-10,5367
5368,5368,8,90643.41,12963,5368,2016-03-19,5368
5369,5369,9,3505.75,12969,5369,2019-06-05,5369
5370,5370,10,49596.96,12973,5370,2010-07-31,5370
5371,5371,11,25149.22,12981,5371,2007-06-04,5371
5372,5372,12,59171.26,12983,5372,2012-07-15,5372
5373,5373,13,54097.74,13003,5373,2004-01-23,5373
5374,5374,14,93502.47,13011,5374,2009-05-09,5374
5375,5375,15,84927.91,13031,5375,2019-07-29,5375
5376,5376,16,95214.42,13047,5376,2005-01-16,5376
5377,5377,17,77467.64,13034,5377,2005-09-20,5377
5378,5378,18,97789.46,13066,5378,2004-02-01,5378
5379,5379,19,92283.76,13064,5379,2011-12-30,5379
5380,5380,20,66939.18,13087,5380,2008-05-23,5380
5381,5381,21,27626.98,13094,5381,2018-05-02,5381
5382,5382,22,68123.62,13086,5382,2008-11-01,5382
5383,5383,23,46384.26,13105,5383,2010-10-28,5383
5384,5384,24,73254.46,13128,5384,2011-07-30,5384
5385,5385,25,12526.92,13129,5385,2010-11-21,5385
5386,5386,26,25949.73,13118,5386,2021-10-18,5386
5387,5387,27,20887.67,13140,5387,2004-01-19,5387
5388,5388,28,35808.3,13143,5388,2005-07-13,5388
5389,5389,29,18440.12,13161,5389,2018-09-20,5389
5390,5390,30,76900.17,13153,5390,2020-01-24,5390
5391,5391,31,28206.79,13177,5391,2014-09-25,5391
5392,5392,32,64397.52,13166,5392,2008-08-06,5392
5393,5393,33,4206.96,13178,5393,2005-11-19,5393
5394,5394,34,36101.79,13189,5394,2005-07-16,5394
5395,5395,35,67916.84,13188,5395,2005-01-26,5395
5396,5396,36,97011.48,13217,5396,2005-05-08,5396
5397,5397,37,41999.46,13196,5397,2011-03-18,5397
5398,5398,38,60659.2,13218,5398,2017-02-07,5398
5399,5399,39,4683.85,13214,5399,2012-06-05,5399
5400,5400,40,29011.48,13207,5400,2003-10-08,5400
5401,5401,1,81409.4,13232,5401,2020-04-05,5401
5402,5402,2,20308.2,13243,5402,2012-04-30,5402
5403,5403,3,41966.23,13237,5403,2006-11-09,5403
5404,5404,4,66214.31,13248,5404,2022-05-07,5404
5405,5405,5,97377.49,13261,5405,2008-07-15,5405
5406,5406,6,656.79,13263,5406,2006-03-01,5406
5407,5407,7,39067.27,13250,5407,2016-01-15,5407
5408,5408,8,59643.7,13283,5408,2014-04-10,5408
5409,5409,9,40731.41,13286,5409,2021-03-20,5409
5410,5410,10,98816.46,13284,5410,2010-04-08,5410
5411,5411,11,6982.97,13266,5411,2021-08-13,5411
5412,5412,12,17821.65,13274,5412,2010-08-19,5412
5413,5413,13,70550.33,13304,5413,2022-07-14,5413
5414,5414,14,38395.89,13305,5414,2020-12-15,5414
5415,5415,15,59718.14,13316,5415,2013-08-11,5415
5416,5416,16,31216.93,13315,5416,2021-04-04,5416
5417,5417,17,6742.46,13332,5417,2011-11-16,5417
5418,5418,18,45889.22,13335,5418,2008-10-23,5418
5419,5419,19,58139.6,13341,5419,2009-09-29,5419
5420,5420,20,20697.96,13365,5420,2015-06-23,5420
5421,5421,21,92550.93,13352,5421,2005-09-24,5421
5422,5422,22,90494.4,13330,5422,2006-11-19,5422
5423,5423,23,92572.3,13375,5423,2013-02-22,5423
5424,5424,24,46913.1,13377,5424,2017-07-17,5424
5425,5425,25,6941.77,13387,5425,2017-11-05,5425
5426,5426,26,46440.24,13392,5426,2020-09-28,5426
5427,5427,27,63610.92,13390,5427,2012-02-03,5427
5428,5428,28,91091.24,13408,5428,2021-06-20,5428
5429,5429,29,43394.21,13409,5429,2008-08-24,5429
5430,5430,30,39154.48,13447,5430,2007-03-19,5430
5431,5431,31,81807.95,13427,5431,2016-02-03,5431
5432,5432,32,13538.36,13422,5432,2016-12-28,5432
5433,5433,33,27357.83,13466,5433,2007-07-17,5433
5434,5434,34,58213.39,13465,5434,2009-10-12,5434
5435,5435,35,80033.1,13475,5435,2005-02-11,5435
5436,5436,36,4927.4,13469,5436,2017-05-04,5436
5437,5437,37,79726.77,13471,5437,2022-06-17,5437
5438,5438,38,68828.16,13487,5438,2004-06-30,5438
5439,5439,39,57255.3,13506,5439,2022-09-06,5439
5440,5440,40,47799.76,13511,5440,2012-09-10,5440
5441,5441,1,72981.6,13522,5441,2022-12-04,5441
5442,5442,2,67999.74,13516,5442,2014-03-03,5442
5443,5443,3,40842.92,13543,5443,2011-06-20,5443
5444,5444,4,52167.74,13555,5444,2004-01-06,5444
5445,5445,5,57668.5,13565,5445,2005-04-27,5445
5446,5446,6,40898.4,13558,5446,2004-07-26,5446
5447,5447,7,74471.77,13570,5447,2004-03-07,5447
5448,5448,8,49583.26,13566,5448,2011-05-20,5448
5449,5449,9,2019.1,13577,5449,2014-08-02,5449
5450,5450,10,82691.51,13588,5450,2007-04-03,5450
5451,5451,11,77689.61,13602,5451,2006-07-19,5451
5452,5452,12,71569.9,13587,5452,2013-02-16,5452
5453,5453,13,34156.93,13598,5453,2012-02-23,5453
5454,5454,14,50955.19,13615,5454,2019-04-26,5454
5455,5455,15,92383.34,13616,5455,2005-05-26,5455
5456,5456,16,32151.4,13610,5456,2007-01-25,5456
5457,5457,17,22561.51,13609,5457,2017-11-04,5457
5458,5458,18,22101.3,13648,5458,2011-05-25,5458
5459,5459,19,62525.6,13651,5459,2012-06-13,5459
5460,5460,20,53146.47,13652,5460,2012-08-31,5460
5461,5461,21,17382.8,13653,5461,2007-03-17,5461
5462,5462,22,2157.69,13665,5462,2008-01-13,5462
5463,5463,23,56939.23,13677,5463,2021-12-18,5463
5464,5464,24,96764.11,13684,5464,2007-06-15,5464
5465,5465,25,77350.32,13696,5465,2016-01-15,5465
5466,5466,26,65395.5,13711,5466,2015-10-02,5466
5467,5467,27,74801.81,13714,5467,2012-07-14,5467
5468,5468,28,99340.9,13722,5468,2015-11-18,5468
5469,5469,29,76152.96,13725,5469,2005-04-11,5469
5470,5470,30,17843.15,13727,5470,2005-07-28,5470
5471,5471,31,21178.15,13735,5471,2017-05-06,5471
5472,5472,32,3460.53,13733,5472,2013-05-09,5472
5473,5473,33,48102.56,13742,5473,2015-10-08,5473
5474,5474,34,60772.46,13754,5474,2012-12-17,5474
5475,5475,35,62400.7,13752,5475,2003-09-06,5475
5476,5476,36,90372.9,13751,5476,2008-02-17,5476
5477,5477,37,20943.68,13763,5477,2020-02-03,5477
5478,5478,38,94218.14,13776,5478,2014-11-08,5478
5479,5479,39,38282.69,13779,5479,2010-12-10,5479
5480,5480,40,72761.67,13773,5480,2010-05-25,5480
5481,5481,1,77193.75,13782,5481,2006-01-06,5481
5482,5482,2,62232.89,13794,5482,2017-11-15,5482
5483,5483,3,90396.67,13789,5483,2015-04-03,5483
5484,5484,4,37790.45,13796,5484,2021-08-09,5484
5485,5485,5,77137.96,13822,5485,2005-12-03,5485
5486,5486,6,9252.95,13829,5486,2008-12-10,5486
5487,5487,7,68615.74,13832,5487,2009-06-05,5487
5488,5488,8,67852.63,13838,5488,2011-05-19,5488
5489,5489,9,65585.68,13853,5489,2022-04-07,5489
5490,5490,10,70532.5,13844,5490,2006-06-18,5490
5491,5491,11,53213.56,13849,5491,2013-03-09,5491
5492,5492,12,43767.1,13867,5492,2020-06-24,5492
5493,5493,13,242.3,13846,5493,2016-05-01,5493
5494,5494,14,77764.8,13868,5494,2005-06-06,5494
5495,5495,15,84694.21,13869,5495,2015-08-07,5495
5496,5496,16,49538.64,13879,5496,2010-10-06,5496
5497,5497,17,15091.33,13884,5497,2019-02-26,5497
5498,5498,18,98220,13899,5498,2022-08-27,5498
5499,5499,19,18309.81,13892,5499,2010-04-22,5499
5500,5500,20,8885.7,13903,5500,2019-05-02,5500
5501,5501,21,69715.39,13921,5501,2020-08-19,5501
5502,5502,22,35788.34,13934,5502,2006-11-27,5502
5503,5503,23,15192.96,13914,5503,2018-07-02,5503
5504,5504,24,3221.34,13938,5504,2010-02-17,5504
5505,5505,25,40050.87,13939,5505,2015-05-27,5505
5506,5506,26,39773.88,13941,5506,2014-02-04,5506
5507,5507,27,2003.43,13952,5507,2015-01-21,5507
5508,5508,28,79360.45,13951,5508,2004-04-11,5508
5509,5509,29,42.72,13962,5509,2017-11-13,5509
5510,5510,30,2244.47,13972,5510,2007-01-27,5510
5511,5511,31,34618.3,13993,5511,2014-03-06,5511
5512,5512,32,10862.74,13994,5512,2016-09-04,5512
5513,5513,33,74392.63,13997,5513,2017-10-20,5513
5514,5514,34,77241.56,14004,5514,2016-02-29,5514
5515,5515,35,21756.16,14008,5515,2011-07-29,5515
5516,5516,36,62891.9,14021,5516,2007-12-16,5516
5517,5517,37,93674.2,14031,5517,2016-02-22,5517
5518,5518,38,97376.38,14022,5518,2016-03-16,5518
5519,5519,39,52618.25,14047,5519,2016-08-20,5519
5520,5520,40,82890.62,14001,5520,2022-06-21,5520
5521,5521,1,68333.76,14042,5521,2013-01-15,5521
5522,5522,2,13617.51,14055,5522,2009-11-19,5522
5523,5523,3,54123.85,14062,5523,2010-07-03,5523
5524,5524,4,975.59,14076,5524,2005-10-07,5524
5525,5525,5,26190.17,14059,5525,2016-04-03,5525
5526,5526,6,9632.86,14089,5526,2010-07-02,5526
5527,5527,7,41642.1,14090,5527,2009-09-03,5527
5528,5528,8,84017.7,14108,5528,2010-01-07,5528
5529,5529,9,79995.56,14112,5529,2005-02-04,5529
5530,5530,10,86839.68,14104,5530,2014-11-28,5530
5531,5531,11,7937.12,14107,5531,2016-04-16,5531
5532,5532,12,7061.54,14131,5532,2005-08-02,5532
5533,5533,13,80279.8,14139,5533,2006-12-20,5533
5534,5534,14,46685.9,14148,5534,2022-02-08,5534
5535,5535,15,61923.33,14154,5535,2005-01-07,5535
5536,5536,16,64035.1,14169,5536,2015-11-09,5536
5537,5537,17,80735.43,14168,5537,2008-08-21,5537
5538,5538,18,12019.9,14178,5538,2009-01-09,5538
5539,5539,19,84042.42,14173,5539,2015-08-11,5539
5540,5540,20,28102.4,14171,5540,2019-02-23,5540
5541,5541,21,37954.26,14195,5541,2017-07-27,5541
5542,5542,22,3213.87,14205,5542,2014-12-30,5542
5543,5543,23,49337.95,14203,5543,2013-08-25,5543
5544,5544,24,21690.68,14209,5544,2013-04-12,5544
5545,5545,25,52043.79,14216,5545,2014-05-28,5545
5546,5546,26,88036.33,14212,5546,2017-12-27,5546
5547,5547,27,76776.26,14217,5547,2009-04-03,5547
5548,5548,28,12958.37,14222,5548,2018-10-21,5548
5549,5549,29,15365.68,14236,5549,2008-02-18,5549
5550,5550,30,64393.69,14235,5550,2019-03-24,5550
5551,5551,31,7047.68,14233,5551,2008-03-10,5551
5552,5552,32,83219.42,14243,5552,2017-05-13,5552
5553,5553,33,77093.69,14238,5553,2021-10-30,5553
5554,5554,34,26350.68,14250,5554,2015-06-06,5554
5555,5555,35,98246.56,14266,5555,2014-03-26,5555
5556,5556,36,44010.45,14278,5556,2007-08-04,5556
5557,5557,37,79741.44,14272,5557,2004-06-17,5557
5558,5558,38,4820.28,14273,5558,2008-05-15,5558
5559,5559,39,94210.26,14275,5559,2015-08-07,5559
5560,5560,40,33368.13,14285,5560,2014-07-07,5560
5561,5561,1,52422.38,14290,5561,2010-05-13,5561
5562,5562,2,56589.48,14296,5562,2007-08-08,5562
5563,5563,3,88539.55,14303,5563,2013-04-16,5563
5564,5564,4,48750.77,14319,5564,2015-10-14,5564
5565,5565,5,81305.26,14326,5565,2005-01-31,5565
5566,5566,6,30918.82,14338,5566,2006-08-19,5566
5567,5567,7,58426.24,14368,5567,2018-05-04,5567
5568,5568,8,13512.21,14359,5568,2022-03-04,5568
5569,5569,9,79259.18,14373,5569,2011-04-13,5569
5570,5570,10,18416.69,14376,5570,2004-01-01,5570
5571,5571,11,68394.75,14381,5571,2018-12-02,5571
5572,5572,12,9987.37,14372,5572,2019-08-21,5572
5573,5573,13,54276.97,14363,5573,2005-09-02,5573
5574,5574,14,94485.42,14394,5574,2011-07-07,5574
5575,5575,15,64638.7,14408,5575,2006-01-10,5575
5576,5576,16,58606.1,14430,5576,2010-05-29,5576
5577,5577,17,55971.39,14370,5577,2010-06-26,5577
5578,5578,18,79500.73,14425,5578,2010-03-04,5578
5579,5579,19,68904.12,14399,5579,2015-07-22,5579
5580,5580,20,43944.3,14409,5580,2016-01-30,5580
5581,5581,21,89900.23,14467,5581,2003-09-09,5581
5582,5582,22,31939.48,14427,5582,2013-07-18,5582
5583,5583,23,74123.15,14480,5583,2012-12-16,5583
5584,5584,24,25780.57,14411,5584,2003-10-08,5584
5585,5585,25,7119.94,14498,5585,2014-12-23,5585
5586,5586,26,10710.99,14466,5586,2005-06-17,5586
5587,5587,27,96149.4,14532,5587,2015-03-01,5587
5588,5588,28,83619.45,14529,5588,2009-01-17,5588
5589,5589,29,32355.81,14453,5589,2017-06-01,5589
5590,5590,30,43686.84,14558,5590,2006-02-07,5590
5591,5591,31,33936.87,14553,5591,2018-03-11,5591
5592,5592,32,99958.71,14566,5592,2022-02-20,5592
5593,5593,33,31961.14,14561,5593,2008-05-20,5593
5594,5594,34,67622.11,14577,5594,2018-12-11,5594
5595,5595,35,63372.82,14588,5595,2019-08-18,5595
5596,5596,36,28664.6,14540,5596,2021-09-14,5596
5597,5597,37,19446.45,14593,5597,2014-02-16,5597
5598,5598,38,86535.52,14592,5598,2003-11-24,5598
5599,5599,39,80711.39,14623,5599,2016-03-10,5599
5600,5600,40,11257.86,14599,5600,2004-03-24,5600
5601,5601,1,22315.6,14635,5601,2006-03-29,5601
5602,5602,2,90927.7,14582,5602,2019-04-12,5602
5603,5603,3,35271.61,14651,5603,2019-12-25,5603
5604,5604,4,91600.37,14653,5604,2003-09-04,5604
5605,5605,5,59090.34,14640,5605,2011-11-11,5605
5606,5606,6,12419.55,14657,5606,2021-05-08,5606
5607,5607,7,33989.93,14661,5607,2005-06-03,5607
5608,5608,8,53386.13,14667,5608,2007-02-22,5608
5609,5609,9,51850.35,14683,5609,2016-04-29,5609
5610,5610,10,74310.42,14677,5610,2006-10-29,5610
5611,5611,11,45941.83,14510,5611,2017-05-20,5611
5612,5612,12,56301.38,14701,5612,2007-10-11,5612
5613,5613,13,50152.63,14707,5613,2019-08-29,5613
5614,5614,14,41787.38,14686,5614,2023-01-02,5614
5615,5615,15,20658.3,14618,5615,2022-09-27,5615
5616,5616,16,5071.2,14771,5616,2013-10-12,5616
5617,5617,17,72052.54,14788,5617,2022-12-03,5617
5618,5618,18,85578.38,14796,5618,2016-08-01,5618
5619,5619,19,41355.95,14806,5619,2003-08-19,5619
5620,5620,20,15339.34,14738,5620,2021-07-08,5620
5621,5621,21,33879.8,14782,5621,2004-07-07,5621
5622,5622,22,74500.5,14829,5622,2022-12-10,5622
5623,5623,23,26095.24,14814,5623,2010-10-28,5623
5624,5624,24,446.34,14777,5624,2009-02-03,5624
5625,5625,25,9862.31,14757,5625,2009-06-23,5625
5626,5626,26,11785.21,14838,5626,2019-02-28,5626
5627,5627,27,56785.87,14848,5627,2009-07-03,5627
5628,5628,28,83338.76,14764,5628,2018-11-03,5628
5629,5629,29,34704.63,14841,5629,2009-12-10,5629
5630,5630,30,79311.97,14821,5630,2003-10-25,5630
5631,5631,31,4283.17,14817,5631,2020-08-19,5631
5632,5632,32,72143.38,14858,5632,2004-12-24,5632
5633,5633,33,18615.1,14869,5633,2020-10-04,5633
5634,5634,34,66935.48,14894,5634,2019-06-15,5634
5635,5635,35,1192.81,14887,5635,2019-12-07,5635
5636,5636,36,81275.68,14868,5636,2016-08-27,5636
5637,5637,37,66194.76,14906,5637,2012-07-23,5637
5638,5638,38,6543.85,14890,5638,2018-11-21,5638
5639,5639,39,86621.82,14879,5639,2014-12-10,5639
5640,5640,40,26103.2,14916,5640,2021-12-13,5640
5641,5641,1,53264.14,14953,5641,2006-10-27,5641
5642,5642,2,2555.38,14921,5642,2009-03-25,5642
5643,5643,3,48460.16,14952,5643,2023-01-07,5643
5644,5644,4,6734.93,14914,5644,2004-10-27,5644
5645,5645,5,36619.7,14979,5645,2018-09-01,5645
5646,5646,6,18673.52,14993,5646,2019-12-14,5646
5647,5647,7,9262.18,14963,5647,2019-10-05,5647
5648,5648,8,48091.71,15005,5648,2012-07-14,5648
5649,5649,9,91749.91,15004,5649,2017-11-18,5649
5650,5650,10,90287.25,14897,5650,2011-02-09,5650
5651,5651,11,78240.39,14947,5651,2005-01-10,5651
5652,5652,12,14888.43,15021,5652,2004-07-03,5652
5653,5653,13,1526.49,15032,5653,2014-07-31,5653
5654,5654,14,27544,15042,5654,2016-06-12,5654
5655,5655,15,56167.9,15040,5655,2019-12-22,5655
5656,5656,16,19385.16,15029,5656,2011-06-14,5656
5657,5657,17,71953.14,15071,5657,2004-03-23,5657
5658,5658,18,58849.68,15064,5658,2021-08-22,5658
5659,5659,19,95927.87,15080,5659,2010-03-27,5659
5660,5660,20,68541.41,15091,5660,2022-09-23,5660
5661,5661,21,18992.28,15059,5661,2014-10-31,5661
5662,5662,22,29972.98,15112,5662,2010-01-19,5662
5663,5663,23,23703.42,15101,5663,2008-10-02,5663
5664,5664,24,91747.75,15077,5664,2013-06-14,5664
5665,5665,25,44225.69,15115,5665,2021-08-05,5665
5666,5666,26,24579.77,15054,5666,2021-09-18,5666
5667,5667,27,26887.8,15084,5667,2009-08-15,5667
5668,5668,28,45847.38,15125,5668,2018-04-22,5668
5669,5669,29,75030.39,15041,5669,2007-01-16,5669
5670,5670,30,722.48,15134,5670,2012-02-28,5670
5671,5671,31,71538.11,15142,5671,2016-06-28,5671
5672,5672,32,74798.94,15140,5672,2010-10-28,5672
5673,5673,33,59536.21,15157,5673,2005-07-30,5673
5674,5674,34,5236.2,15162,5674,2016-01-07,5674
5675,5675,35,43673.32,15118,5675,2016-12-08,5675
5676,5676,36,75718.59,15166,5676,2008-07-08,5676
5677,5677,37,2859.76,15138,5677,2017-06-06,5677
5678,5678,38,64994.22,15028,5678,2021-08-25,5678
5679,5679,39,51049.93,15222,5679,2020-02-09,5679
5680,5680,40,2556.68,15221,5680,2006-12-29,5680
5681,5681,1,61056.12,15226,5681,2012-06-05,5681
5682,5682,2,58013.67,15212,5682,2017-10-21,5682
5683,5683,3,71541.98,15144,5683,2015-08-08,5683
5684,5684,4,9568.66,15230,5684,2015-12-06,5684
5685,5685,5,73222.84,15275,5685,2017-01-07,5685
5686,5686,6,68330.65,15287,5686,2015-07-18,5686
5687,5687,7,83301.51,15296,5687,2017-06-10,5687
5688,5688,8,3954.62,15297,5688,2012-04-29,5688
5689,5689,9,16209.14,15350,5689,2003-09-06,5689
5690,5690,10,72150.86,15355,5690,2010-07-13,5690
5691,5691,11,594.2,15337,5691,2019-01-04,5691
5692,5692,12,12607.95,15368,5692,2015-12-05,5692
5693,5693,13,56265.55,15300,5693,2010-10-01,5693
5694,5694,14,78095.22,15376,5694,2006-08-02,5694
5695,5695,15,54390.17,15366,5695,2014-03-20,5695
5696,5696,16,83967.53,15389,5696,2003-11-15,5696
5697,5697,17,24238.99,15410,5697,2016-03-16,5697
5698,5698,18,68704.49,15400,5698,2017-09-05,5698
5699,5699,19,62697.37,15409,5699,2010-05-12,5699
5700,5700,20,16268.26,15399,5700,2023-05-25,5700
5701,5701,21,30821.51,15421,5701,2017-11-26,5701
5702,5702,22,37167.97,15426,5702,2011-11-22,5702
5703,5703,23,53080.9,15451,5703,2017-09-15,5703
5704,5704,24,74683.41,15472,5704,2014-04-08,5704
5705,5705,25,56934.19,15484,5705,2007-05-22,5705
5706,5706,26,52595.86,15469,5706,2004-01-06,5706
5707,5707,27,11047.47,15486,5707,2010-06-26,5707
5708,5708,28,28036.24,15494,5708,2013-07-30,5708
5709,5709,29,8986.83,15508,5709,2005-12-23,5709
5710,5710,30,44749.43,15516,5710,2010-09-21,5710
5711,5711,31,38818.17,15504,5711,2013-09-15,5711
5712,5712,32,59328.56,15505,5712,2006-05-09,5712
5713,5713,33,41071.46,15534,5713,2010-06-01,5713
5714,5714,34,77425.76,15546,5714,2008-11-17,5714
